TradeType,CountryOfDestinationName,Tariff,YearMonth,ChapterAndDescription,StatisticalQuantity,CustomsValue
Exports,Qatar,8061000,202602,08 - Fruit and nuts,18560.0,716400
Exports,Qatar,8081000,202602,08 - Fruit and nuts,22434.4,533663
Exports,Qatar,8094000,202602,08 - Fruit and nuts,37600.0,897020
Exports,Qatar,8055010,202602,08 - Fruit and nuts,103780.0,1652587
Exports,Qatar,8093000,202602,08 - Fruit and nuts,1950.0,89840
Exports,Russian Federation,8055010,202602,08 - Fruit and nuts,307666.19,6031320
Exports,Russian Federation,8044010,202602,08 - Fruit and nuts,42395.09,1359160
Exports,Saudi Arabia,8045011,202602,08 - Fruit and nuts,140354.0,2406817
Exports,Saudi Arabia,8055010,202602,08 - Fruit and nuts,767427.0,11835544
Exports,Saudi Arabia,8081000,202602,08 - Fruit and nuts,93711.0,1742502
Exports,Saudi Arabia,8061000,202602,08 - Fruit and nuts,34916.0,1234788
Exports,Saudi Arabia,8093000,202602,08 - Fruit and nuts,30721.0,882039
Exports,Saudi Arabia,8094000,202602,08 - Fruit and nuts,71667.5,1624457
Exports,Belgium,8026200,202602,08 - Fruit and nuts,50976.0,11035748
Exports,Bangladesh,8081000,202602,08 - Fruit and nuts,710144.6,11479256
Exports,Bahrain,8055010,202602,08 - Fruit and nuts,125885.0,2056111
Exports,Canada,8061000,202602,08 - Fruit and nuts,888318.8,39487167
Exports,Canada,8055010,202602,08 - Fruit and nuts,384967.5,6360941
Exports,Singapore,8061000,202602,08 - Fruit and nuts,23725.0,1067625
Exports,Somalia,8081000,202602,08 - Fruit and nuts,48307.3,558071
Exports,Turkey,8044010,202602,08 - Fruit and nuts,21475.1,982095
Exports,Taiwan,8026200,202602,08 - Fruit and nuts,16669.8,3024289
Exports,Taiwan,8061000,202602,08 - Fruit and nuts,213401.5,9532920
Exports,China,8026100,202602,08 - Fruit and nuts,49925.0,1220740
Exports,China,8026200,202602,08 - Fruit and nuts,16669.8,3184221
Exports,China,8061000,202602,08 - Fruit and nuts,47700.0,2146500
Exports,Germany,8045099,202602,08 - Fruit and nuts,20000.0,4171947
Exports,Germany,8061000,202602,08 - Fruit and nuts,197158.5,8872162
Exports,United States,8134000,202602,08 - Fruit and nuts,27.05,4146
Exports,Germany,8119090,202602,08 - Fruit and nuts,86352.0,3280150
Exports,United States,8091000,202602,08 - Fruit and nuts,22400.0,454762
Exports,United States,8094000,202602,08 - Fruit and nuts,257580.0,5173956
Exports,United States,8055010,202602,08 - Fruit and nuts,127455.0,2781015
Exports,United States,8061000,202602,08 - Fruit and nuts,420600.0,15166440
Exports,United States,8081000,202602,08 - Fruit and nuts,97328.0,1820000
Exports,Spain,8026200,202602,08 - Fruit and nuts,9639.0,1914617
Exports,France,8083000,202602,08 - Fruit and nuts,19401.0,335696
Exports,United Kingdom,8091000,202602,08 - Fruit and nuts,4275.0,155218
Exports,United Kingdom,8061000,202602,08 - Fruit and nuts,2344239.1,100868238
Exports,United Kingdom,8083000,202602,08 - Fruit and nuts,15400.0,406949
Exports,United Kingdom,8093000,202602,08 - Fruit and nuts,34350.0,1126331
Exports,United Kingdom,8094000,202602,08 - Fruit and nuts,149924.0,3283765
Exports,United States,8026200,202602,08 - Fruit and nuts,294219.28,43809865
Exports,United Kingdom,8133000,202602,08 - Fruit and nuts,10000.0,1344844
Exports,United Kingdom,8055010,202602,08 - Fruit and nuts,501077.0,8075961
Exports,Georgia,8055010,202602,08 - Fruit and nuts,52164.97,956443
Exports,Ghana,8045011,202602,08 - Fruit and nuts,511673.0,8176601
Exports,Viet Nam,8026200,202602,08 - Fruit and nuts,21502.8,3448729
Exports,Viet Nam,8061000,202602,08 - Fruit and nuts,77760.0,3499200
Exports,Viet Nam,8081000,202602,08 - Fruit and nuts,45600.0,812640
Exports,Equatorial Guinea,8011190,202602,08 - Fruit and nuts,19.45,3330
Exports,Greece,8055010,202602,08 - Fruit and nuts,106223.5,2213549
Exports,Hong Kong,8055010,202602,08 - Fruit and nuts,643168.0,13584264
Exports,Ireland,8055010,202602,08 - Fruit and nuts,130553.0,2666925
Exports,Ireland,8061000,202602,08 - Fruit and nuts,99225.0,4465125
Exports,Israel,8061000,202602,08 - Fruit and nuts,468225.0,21070125
Exports,Israel,8026200,202602,08 - Fruit and nuts,14350.8,3537104
Exports,India,8083000,202602,08 - Fruit and nuts,111375.0,1763635
Exports,India,8081000,202602,08 - Fruit and nuts,238457.8,3706933
Exports,India,8026200,202602,08 - Fruit and nuts,6240.0,1657307
Exports,India,8094000,202602,08 - Fruit and nuts,39750.0,601582
Exports,Iraq,8055010,202602,08 - Fruit and nuts,835119.58,12038723
Exports,Italy,8094000,202602,08 - Fruit and nuts,74280.0,1807729
Exports,Italy,8083000,202602,08 - Fruit and nuts,30026.1,926518
Exports,Japan,8026200,202602,08 - Fruit and nuts,65862.72,10718785
Exports,Japan,8134000,202602,08 - Fruit and nuts,20000.0,2603780
Exports,Kenya,8026100,202602,08 - Fruit and nuts,22260.0,243125
Exports,Kenya,8062000,202602,08 - Fruit and nuts,1162.0,74572
Exports,Kenya,8055010,202602,08 - Fruit and nuts,82320.0,1248000
Exports,Kenya,8061000,202602,08 - Fruit and nuts,16956.0,308494
Exports,United Arab Emirates,8042010,202602,08 - Fruit and nuts,2696.0,339108
Exports,Cambodia,8061000,202602,08 - Fruit and nuts,35658.0,1271800
Exports,United Arab Emirates,8061000,202602,08 - Fruit and nuts,56124.0,4682076
Exports,Kuwait,8081000,202602,08 - Fruit and nuts,59687.5,851454
Exports,Kuwait,8054010,202602,08 - Fruit and nuts,1132.0,12600
Exports,United Arab Emirates,8093000,202602,08 - Fruit and nuts,8344.0,508706
Exports,United Arab Emirates,8071100,202602,08 - Fruit and nuts,36670.5,1662371
Exports,United Arab Emirates,8109090,202602,08 - Fruit and nuts,1350.0,394972
Exports,United Arab Emirates,8109010,202602,08 - Fruit and nuts,1185.0,135627
Exports,Kuwait,8109010,202602,08 - Fruit and nuts,600.0,15000
Exports,United Arab Emirates,8102000,202602,08 - Fruit and nuts,27094.47,7266803
Exports,Kuwait,8055010,202602,08 - Fruit and nuts,79617.0,909194
Exports,Kuwait,8083000,202602,08 - Fruit and nuts,10150.0,61600
Exports,United Arab Emirates,8091000,202602,08 - Fruit and nuts,2106.0,143820
Exports,United Arab Emirates,8094000,202602,08 - Fruit and nuts,24229.0,1977316
Exports,Australia,8135000,202602,08 - Fruit and nuts,1.0,1552
Exports,Kuwait,8061000,202602,08 - Fruit and nuts,38976.0,1504440
Exports,Madagascar,8011110,202602,08 - Fruit and nuts,1100.0,83677
Exports,Madagascar,8135000,202602,08 - Fruit and nuts,150.0,4942
Exports,Madagascar,8062000,202602,08 - Fruit and nuts,1200.0,32940
Exports,Lithuania,8055010,202602,08 - Fruit and nuts,24865.95,490489
Exports,Bahrain,8102000,202602,08 - Fruit and nuts,2874.0,788497
Exports,Canada,8094000,202602,08 - Fruit and nuts,3.2,161
Exports,Canada,8042010,202602,08 - Fruit and nuts,3.0,326
Exports,Canada,8042090,202602,08 - Fruit and nuts,1.8,161
Exports,Canada,8132000,202602,08 - Fruit and nuts,3816.0,377442
Exports,Canada,8109090,202602,08 - Fruit and nuts,6.0,483
Exports,Switzerland,8042090,202602,08 - Fruit and nuts,1450.56,177774
Exports,Switzerland,8042010,202602,08 - Fruit and nuts,4840.72,681967
Exports,Switzerland,8109090,202602,08 - Fruit and nuts,400.0,21323
Exports,Switzerland,8109010,202602,08 - Fruit and nuts,13088.0,1537370
Exports,China,8094000,202602,08 - Fruit and nuts,69567.5,4635349
Exports,China,8092900,202602,08 - Fruit and nuts,1920.0,144164
Exports,China,8093000,202602,08 - Fruit and nuts,960.0,52304
Exports,China,8092100,202602,08 - Fruit and nuts,4924.0,217600
Exports,China,8132000,202602,08 - Fruit and nuts,26514.0,2009433
Exports,Germany,8111090,202602,08 - Fruit and nuts,10457.0,745309
Exports,Germany,8109090,202602,08 - Fruit and nuts,10282.19,917182
Exports,Saudi Arabia,8109090,202602,08 - Fruit and nuts,1680.0,436986
Exports,Saudi Arabia,8061000,202602,08 - Fruit and nuts,1351.0,122781
Exports,Seychelles,8061000,202602,08 - Fruit and nuts,1802.0,121734
Exports,Russian Federation,8094000,202602,08 - Fruit and nuts,1723.3,102109
Exports,Russian Federation,8093000,202602,08 - Fruit and nuts,1350.7,80031
Exports,Singapore,8061000,202602,08 - Fruit and nuts,2160.0,147105
Exports,Singapore,8102000,202602,08 - Fruit and nuts,1008.0,246327
Exports,Singapore,8042010,202602,08 - Fruit and nuts,4675.0,536331
Exports,"Saint Helena, Ascension an Tristan da Cunha",8042090,202602,08 - Fruit and nuts,12.0,1920
Exports,Viet Nam,8061000,202602,08 - Fruit and nuts,102901.0,8946801
Exports,Germany,8041090,202602,08 - Fruit and nuts,18767.0,401351
Exports,Germany,8042010,202602,08 - Fruit and nuts,817.75,93567
Exports,Germany,8091000,202602,08 - Fruit and nuts,1313.0,119495
Exports,Germany,8042090,202602,08 - Fruit and nuts,653.73,54025
Exports,Lesotho,8022200,202602,08 - Fruit and nuts,22.5,2500
Exports,Lesotho,8031010,202602,08 - Fruit and nuts,9069.0,42340
Exports,Lesotho,8029990,202602,08 - Fruit and nuts,944.0,9995
Exports,Lesotho,8044010,202602,08 - Fruit and nuts,372.0,2098
Exports,Lesotho,8044090,202602,08 - Fruit and nuts,40.0,56
Exports,Lesotho,8031090,202602,08 - Fruit and nuts,690.0,6000
Exports,Lesotho,8062000,202602,08 - Fruit and nuts,9125.0,8126
Exports,Lesotho,8043010,202602,08 - Fruit and nuts,1838.0,8350
Exports,Lesotho,8045019,202602,08 - Fruit and nuts,16.0,280
Exports,France,8041010,202602,08 - Fruit and nuts,670.0,92229
Exports,France,8109090,202602,08 - Fruit and nuts,4898.8,464373
Exports,France,8042010,202602,08 - Fruit and nuts,1619.32,204071
Exports,France,8042090,202602,08 - Fruit and nuts,313.72,46245
Exports,France,8109010,202602,08 - Fruit and nuts,6.9,724
Exports,France,8105000,202602,08 - Fruit and nuts,12198.0,1100182
Exports,United Kingdom,8042090,202602,08 - Fruit and nuts,7777.85,1066470
Exports,United Kingdom,8045011,202602,08 - Fruit and nuts,86619.26,8656211
Exports,United Kingdom,8042010,202602,08 - Fruit and nuts,59537.9,7529094
Exports,United Kingdom,8041010,202602,08 - Fruit and nuts,2928.0,400909
Exports,United Kingdom,8045091,202602,08 - Fruit and nuts,1339.75,383535
Exports,United Kingdom,8092900,202602,08 - Fruit and nuts,1890.0,166175
Exports,United Kingdom,8062000,202602,08 - Fruit and nuts,1073.0,43908
Exports,United Kingdom,8071900,202602,08 - Fruit and nuts,38150.85,3473667
Exports,United Kingdom,8091000,202602,08 - Fruit and nuts,22635.0,2105829
Exports,United Kingdom,8093000,202602,08 - Fruit and nuts,197822.8,15666174
Exports,United Kingdom,8094000,202602,08 - Fruit and nuts,43824.0,3498505
Exports,Lesotho,8071100,202602,08 - Fruit and nuts,9525.0,23768
Exports,Lesotho,8072000,202602,08 - Fruit and nuts,231.6,1050
Exports,Lesotho,8071900,202602,08 - Fruit and nuts,865.0,4330
Exports,Lesotho,8094000,202602,08 - Fruit and nuts,541.0,2650
Exports,Lesotho,8105000,202602,08 - Fruit and nuts,258.0,1878
Exports,Lesotho,8104000,202602,08 - Fruit and nuts,148.0,2020
Exports,Lesotho,8011905,202602,08 - Fruit and nuts,10.0,150
Exports,Lesotho,8011290,202602,08 - Fruit and nuts,20.0,490
Exports,Lesotho,8013200,202602,08 - Fruit and nuts,100.0,1120
Exports,Hong Kong,8041010,202602,08 - Fruit and nuts,3793.0,433130
Exports,Lesotho,8011990,202602,08 - Fruit and nuts,100.0,325
Exports,Hong Kong,8042010,202602,08 - Fruit and nuts,7597.0,911959
Exports,Hong Kong,8042090,202602,08 - Fruit and nuts,437.76,63831
Exports,Lesotho,8039010,202602,08 - Fruit and nuts,37064.0,167620
Exports,Lesotho,8041090,202602,08 - Fruit and nuts,10.0,30250
Exports,Lesotho,8039090,202602,08 - Fruit and nuts,5000.0,31500
Exports,Lesotho,8041010,202602,08 - Fruit and nuts,1526.0,5752
Exports,Lesotho,8054090,202602,08 - Fruit and nuts,13.0,90
Exports,Lesotho,8045011,202602,08 - Fruit and nuts,1673.0,5877
Exports,Lesotho,8051010,202602,08 - Fruit and nuts,50.0,990
Exports,Lesotho,8081000,202602,08 - Fruit and nuts,71522.0,101680
Exports,Lesotho,8052110,202602,08 - Fruit and nuts,130.0,575
Exports,Italy,8042010,202602,08 - Fruit and nuts,7086.0,965038
Exports,Lesotho,8083000,202602,08 - Fruit and nuts,3974.0,20671
Exports,Lesotho,8092900,202602,08 - Fruit and nuts,50.0,1000
Exports,Lesotho,8132000,202602,08 - Fruit and nuts,80.0,450
Exports,Cambodia,8061000,202602,08 - Fruit and nuts,17852.0,1300883
Exports,Lesotho,8109090,202602,08 - Fruit and nuts,1739.0,11444
Exports,Lesotho,8093000,202602,08 - Fruit and nuts,8528.5,40120
Exports,Lesotho,8107000,202602,08 - Fruit and nuts,150.0,600
Exports,Lesotho,8134000,202602,08 - Fruit and nuts,48.0,700
Exports,Lesotho,8109010,202602,08 - Fruit and nuts,80.2,850
Exports,Lesotho,8109030,202602,08 - Fruit and nuts,4.0,130
Exports,Kuwait,8102000,202602,08 - Fruit and nuts,18405.6,4321421
Exports,Lebanon,8061000,202602,08 - Fruit and nuts,5592.0,448908
Exports,Lebanon,8104000,202602,08 - Fruit and nuts,30.0,1925
Exports,Mauritius,8093000,202602,08 - Fruit and nuts,6344.0,786298
Exports,Maldives,8061000,202602,08 - Fruit and nuts,28669.01,2403581
Exports,Maldives,8042010,202602,08 - Fruit and nuts,1188.0,97818
Exports,Malaysia,8132000,202602,08 - Fruit and nuts,1219.0,77802
Exports,Malaysia,8061000,202602,08 - Fruit and nuts,32028.0,2420707
Exports,Malaysia,8042090,202602,08 - Fruit and nuts,204.48,25906
Exports,Malaysia,8042010,202602,08 - Fruit and nuts,4455.0,462199
Exports,Netherlands,8109010,202602,08 - Fruit and nuts,1325.0,163717
Exports,Netherlands,8102000,202602,08 - Fruit and nuts,225.0,64938
Exports,Netherlands,8041090,202602,08 - Fruit and nuts,61978.0,266200
Exports,Netherlands,8042010,202602,08 - Fruit and nuts,253.44,25304
Exports,Netherlands,8091000,202602,08 - Fruit and nuts,3002.0,229365
Exports,Netherlands,8041010,202602,08 - Fruit and nuts,10136.0,44000
Exports,Netherlands,8042090,202602,08 - Fruit and nuts,253.44,25035
Exports,Netherlands,8109090,202602,08 - Fruit and nuts,2550.5,220727
Exports,Oman,8061000,202602,08 - Fruit and nuts,10770.0,831908
Exports,Oman,8102000,202602,08 - Fruit and nuts,1638.0,424245
Exports,Oman,8132000,202602,08 - Fruit and nuts,1492.0,66797
Exports,Qatar,8071100,202602,08 - Fruit and nuts,2900.0,160447
Exports,Qatar,8061000,202602,08 - Fruit and nuts,1836.0,160205
Exports,Qatar,8042010,202602,08 - Fruit and nuts,1325.0,184310
Exports,Qatar,8102000,202602,08 - Fruit and nuts,6624.12,1615001
Exports,Russian Federation,8042090,202602,08 - Fruit and nuts,3084.0,273694
Exports,Eswatini,8041010,202602,08 - Fruit and nuts,1950.0,121520
Exports,Eswatini,8011110,202602,08 - Fruit and nuts,29.64,5435
Exports,Mozambique,8041090,202602,08 - Fruit and nuts,10208.0,47400
Exports,Mozambique,8011190,202602,08 - Fruit and nuts,5000.0,189750
Exports,Eswatini,8023200,202602,08 - Fruit and nuts,7.0,2079
Exports,Eswatini,8021200,202602,08 - Fruit and nuts,193.1,29322
Exports,Eswatini,8043010,202602,08 - Fruit and nuts,3803.0,48276
Exports,Eswatini,8042010,202602,08 - Fruit and nuts,10.4,1044
Exports,Eswatini,8045011,202602,08 - Fruit and nuts,1312.0,43707
Exports,Eswatini,8029912,202602,08 - Fruit and nuts,27.0,8530
Exports,Eswatini,8045099,202602,08 - Fruit and nuts,6.0,1176
Exports,Eswatini,8051010,202602,08 - Fruit and nuts,2143.0,52051
Exports,Eswatini,8045091,202602,08 - Fruit and nuts,6.0,1789
Exports,Eswatini,8044010,202602,08 - Fruit and nuts,1242.58,50206
Exports,Eswatini,8071900,202602,08 - Fruit and nuts,533.6,12854
Exports,Eswatini,8071100,202602,08 - Fruit and nuts,35788.0,389398
Exports,Eswatini,8062000,202602,08 - Fruit and nuts,1289.88,58734
Exports,Eswatini,8081000,202602,08 - Fruit and nuts,86534.96,1665976
Exports,Eswatini,8072000,202602,08 - Fruit and nuts,60.7,1608
Exports,Eswatini,8109010,202602,08 - Fruit and nuts,81.6,5304
Exports,Eswatini,8131000,202602,08 - Fruit and nuts,7.0,1288
Exports,Eswatini,8132000,202602,08 - Fruit and nuts,10.4,1608
Exports,Eswatini,8109090,202602,08 - Fruit and nuts,695.0,23960
Exports,Eswatini,8041090,202602,08 - Fruit and nuts,89.8,9600
Exports,Eswatini,8041010,202602,08 - Fruit and nuts,27.2,4672
Exports,Eswatini,8029200,202602,08 - Fruit and nuts,0.6,511
Exports,Eswatini,8029990,202602,08 - Fruit and nuts,26.9,6618
Exports,Eswatini,8039010,202602,08 - Fruit and nuts,826.0,8377
Exports,Eswatini,8083000,202602,08 - Fruit and nuts,25623.6,409733
Exports,Eswatini,8061000,202602,08 - Fruit and nuts,7838.0,422530
Exports,Eswatini,8054010,202602,08 - Fruit and nuts,420.0,8360
Exports,Eswatini,8055010,202602,08 - Fruit and nuts,4666.4,117872
Exports,Eswatini,8094000,202602,08 - Fruit and nuts,17070.8,396358
Exports,Eswatini,8102000,202602,08 - Fruit and nuts,3.75,1050
Exports,Eswatini,8101000,202602,08 - Fruit and nuts,27.5,5500
Exports,Eswatini,8105000,202602,08 - Fruit and nuts,444.5,33281
Exports,Eswatini,8093000,202602,08 - Fruit and nuts,33837.16,814077
Exports,Eswatini,8134000,202602,08 - Fruit and nuts,32.0,7050
Exports,Eswatini,8104000,202602,08 - Fruit and nuts,70.5,17364
Exports,Eswatini,8135000,202602,08 - Fruit and nuts,284.18,20828
Exports,Botswana,8094000,202602,08 - Fruit and nuts,2150.0,20361
Exports,Botswana,8083000,202602,08 - Fruit and nuts,199.0,2400
Exports,Botswana,8109010,202602,08 - Fruit and nuts,10.0,180
Exports,Botswana,8055010,202602,08 - Fruit and nuts,8.0,356
Exports,Botswana,8071100,202602,08 - Fruit and nuts,450.0,5500
Exports,Botswana,8061000,202602,08 - Fruit and nuts,20270.0,230810
Exports,Botswana,8072000,202602,08 - Fruit and nuts,20.0,240
Exports,Botswana,8101000,202602,08 - Fruit and nuts,12.0,360
Exports,Botswana,8052190,202602,08 - Fruit and nuts,20.0,900
Exports,Botswana,8071900,202602,08 - Fruit and nuts,6.0,200
Exports,Botswana,8093000,202602,08 - Fruit and nuts,65.0,1260
Exports,Botswana,8031010,202602,08 - Fruit and nuts,4660.0,59620
Exports,Botswana,8031090,202602,08 - Fruit and nuts,32000.0,504000
Exports,Botswana,8081000,202602,08 - Fruit and nuts,1320.0,26714
Exports,Democratic Republic Of Congo,8081000,202602,08 - Fruit and nuts,13302.0,221200
Exports,Tanzania,8041010,202602,08 - Fruit and nuts,1710.0,57250
Exports,Sierra Leone,8081000,202602,08 - Fruit and nuts,3200.0,106996
Exports,Sierra Leone,8061000,202602,08 - Fruit and nuts,7680.0,119880
Exports,Tanzania,8045011,202602,08 - Fruit and nuts,2975.8,54825
Exports,Tanzania,8051010,202602,08 - Fruit and nuts,12567.0,153300
Exports,Tanzania,8054010,202602,08 - Fruit and nuts,427.0,14300
Exports,Tanzania,8071100,202602,08 - Fruit and nuts,518.0,9645
Exports,Tanzania,8081000,202602,08 - Fruit and nuts,236625.1,3655278
Exports,Tanzania,8061000,202602,08 - Fruit and nuts,23397.0,699380
Exports,Tanzania,8055010,202602,08 - Fruit and nuts,8548.0,169880
Exports,Unclassified,8039010,202602,08 - Fruit and nuts,30150.0,223920
Exports,Unclassified,8041010,202602,08 - Fruit and nuts,100.0,12500
Exports,Uganda,8081000,202602,08 - Fruit and nuts,69104.0,761600
Exports,Zambia,8011190,202602,08 - Fruit and nuts,10.0,695
Exports,Zambia,8012200,202602,08 - Fruit and nuts,12.0,438
Exports,Zambia,8011990,202602,08 - Fruit and nuts,133.0,5501
Exports,Zambia,8021200,202602,08 - Fruit and nuts,345.4,60142
Exports,Zambia,8041090,202602,08 - Fruit and nuts,3995.92,114983
Exports,Zambia,8025200,202602,08 - Fruit and nuts,32.5,9309
Exports,Zambia,8029912,202602,08 - Fruit and nuts,45.0,9245
Exports,Zambia,8044010,202602,08 - Fruit and nuts,952.0,75337
Exports,Zambia,8051010,202602,08 - Fruit and nuts,16833.6,336310
Exports,Zambia,8041010,202602,08 - Fruit and nuts,480.32,52749
Exports,Zambia,8039090,202602,08 - Fruit and nuts,50.0,4100
Exports,Zambia,8029990,202602,08 - Fruit and nuts,97.5,20980
Exports,Zambia,8045099,202602,08 - Fruit and nuts,11.9,2254
Exports,Zambia,8045011,202602,08 - Fruit and nuts,446.8,9198
Exports,Zambia,8052110,202602,08 - Fruit and nuts,1847.4,95197
Exports,Zambia,8045091,202602,08 - Fruit and nuts,73.0,17957
Exports,Zambia,8022200,202602,08 - Fruit and nuts,17.5,5737
Exports,Zambia,8023200,202602,08 - Fruit and nuts,47.0,6182
Exports,Zambia,8013200,202602,08 - Fruit and nuts,39.5,6590
Exports,Zambia,8011110,202602,08 - Fruit and nuts,405.0,10262
Exports,Zambia,8135000,202602,08 - Fruit and nuts,945.4,91541
Exports,Zambia,8112010,202602,08 - Fruit and nuts,110.0,12446
Exports,Zambia,8109090,202602,08 - Fruit and nuts,74805.0,1338465
Exports,Zambia,8111010,202602,08 - Fruit and nuts,355.0,20025
Exports,Zambia,8093000,202602,08 - Fruit and nuts,11625.42,281678
Exports,Zambia,8042010,202602,08 - Fruit and nuts,108.4,10640
Exports,Zambia,8081000,202602,08 - Fruit and nuts,153644.8,2382676
Exports,Zambia,8083000,202602,08 - Fruit and nuts,16900.0,194937
Exports,Zambia,8072000,202602,08 - Fruit and nuts,10.0,840
Exports,Zambia,8119085,202602,08 - Fruit and nuts,116.5,9381
Exports,Zambia,8119090,202602,08 - Fruit and nuts,306.0,23814
Exports,Zambia,8131000,202602,08 - Fruit and nuts,23.0,5411
Exports,Zambia,8129090,202602,08 - Fruit and nuts,10.0,1825
Exports,Zambia,8109030,202602,08 - Fruit and nuts,355.2,12004
Exports,Zambia,8103000,202602,08 - Fruit and nuts,9.0,1355
Exports,Zambia,8109010,202602,08 - Fruit and nuts,68.5,5461
Exports,Zambia,8061000,202602,08 - Fruit and nuts,9593.6,295290
Exports,Zambia,8104000,202602,08 - Fruit and nuts,1560.0,348782
Exports,Zambia,8101000,202602,08 - Fruit and nuts,80.0,5250
Exports,Zambia,8094000,202602,08 - Fruit and nuts,8123.5,167395
Exports,Zambia,8054010,202602,08 - Fruit and nuts,985.0,7118
Exports,Zambia,8055010,202602,08 - Fruit and nuts,7400.8,121694
Exports,Zambia,8043010,202602,08 - Fruit and nuts,1030.0,24887
Exports,Zambia,8134000,202602,08 - Fruit and nuts,1334.54,144646
Exports,Zambia,8132000,202602,08 - Fruit and nuts,246.0,24063
Exports,Zimbabwe,8061000,202602,08 - Fruit and nuts,10650.0,235365
Exports,Zimbabwe,8029990,202602,08 - Fruit and nuts,200.0,7454
Exports,Zimbabwe,8039090,202602,08 - Fruit and nuts,100.0,53637
Exports,Argentina,8062000,202602,08 - Fruit and nuts,20000.0,912489
Exports,Brazil,8062000,202602,08 - Fruit and nuts,80000.0,3553060
Exports,Chile,8062000,202602,08 - Fruit and nuts,20000.0,912489
Exports,Spain,8026200,202602,08 - Fruit and nuts,37380.0,9483466
Exports,Spain,8029912,202602,08 - Fruit and nuts,11432.4,1699590
Exports,France,8062000,202602,08 - Fruit and nuts,84000.0,3698111
Exports,United Kingdom,8029912,202602,08 - Fruit and nuts,45729.6,6789873
Exports,United Kingdom,8062000,202602,08 - Fruit and nuts,188000.0,8584800
Exports,Italy,8062000,202602,08 - Fruit and nuts,24000.0,1434914
Exports,Lithuania,8062000,202602,08 - Fruit and nuts,40000.0,1433569
Exports,Netherlands,8062000,202602,08 - Fruit and nuts,220000.0,10651275
Exports,Sweden,8062000,202602,08 - Fruit and nuts,20000.0,1027125
Exports,United States,8026200,202602,08 - Fruit and nuts,20.34,3861
Exports,United States,8062000,202602,08 - Fruit and nuts,20415.0,1141376
Exports,United States,8026200,202602,08 - Fruit and nuts,37297.26,4794335
Exports,Eswatini,8072000,202602,08 - Fruit and nuts,7150.0,12900
Exports,Eswatini,8045011,202602,08 - Fruit and nuts,40.0,150
Exports,Eswatini,8061000,202602,08 - Fruit and nuts,2255.0,64636
Exports,Eswatini,8039010,202602,08 - Fruit and nuts,180.0,750
Exports,Eswatini,8011110,202602,08 - Fruit and nuts,470.0,50269
Exports,Eswatini,8094000,202602,08 - Fruit and nuts,460.0,5765
Exports,Eswatini,8081000,202602,08 - Fruit and nuts,110.0,2070
Exports,Eswatini,8083000,202602,08 - Fruit and nuts,40.0,340
Exports,Malawi,8041090,202602,08 - Fruit and nuts,115.1,7760
Exports,United Arab Emirates,8109010,202602,08 - Fruit and nuts,164.27,15949
Exports,United Arab Emirates,8105000,202602,08 - Fruit and nuts,3025.0,220112
Exports,United Arab Emirates,8104000,202602,08 - Fruit and nuts,9634.56,794357
Exports,United Arab Emirates,8061000,202602,08 - Fruit and nuts,87.49,8945
Exports,United Arab Emirates,8071100,202602,08 - Fruit and nuts,5102.0,212136
Exports,United Arab Emirates,8102000,202602,08 - Fruit and nuts,6273.8,1338725
Exports,United Arab Emirates,8071900,202602,08 - Fruit and nuts,1837.0,83958
Exports,United Arab Emirates,8109090,202602,08 - Fruit and nuts,255.0,69875
Exports,United Arab Emirates,8026200,202602,08 - Fruit and nuts,1.2,15
Exports,United Arab Emirates,8021100,202602,08 - Fruit and nuts,2.0,140
Exports,United Arab Emirates,8043010,202602,08 - Fruit and nuts,32482.5,1200292
Exports,United Arab Emirates,8043090,202602,08 - Fruit and nuts,504.0,15368
Exports,Australia,8134000,202602,08 - Fruit and nuts,1.14,100
Exports,Bahrain,8102000,202602,08 - Fruit and nuts,606.0,83622
Exports,Canada,8041090,202602,08 - Fruit and nuts,1798.0,361233
Exports,Democratic Republic Of Congo,8109090,202602,08 - Fruit and nuts,1966.0,123565
Exports,Switzerland,8045011,202602,08 - Fruit and nuts,7280.0,340308
Exports,Switzerland,8109010,202602,08 - Fruit and nuts,2700.0,294363
Exports,Germany,8043010,202602,08 - Fruit and nuts,1747.0,36782
Exports,Germany,8029990,202602,08 - Fruit and nuts,1.0,10
Exports,Germany,8042010,202602,08 - Fruit and nuts,82.37,11986
Exports,Germany,8042090,202602,08 - Fruit and nuts,3103.0,461075
Exports,Germany,8105000,202602,08 - Fruit and nuts,649.48,140327
Exports,Germany,8109010,202602,08 - Fruit and nuts,72667.7,6085643
Exports,Germany,8109090,202602,08 - Fruit and nuts,4305.34,317423
Exports,Germany,8026200,202602,08 - Fruit and nuts,2993.76,764028
Exports,Germany,8061000,202602,08 - Fruit and nuts,2.0,35
Exports,Egypt,8094000,202602,08 - Fruit and nuts,13951.0,69412
Exports,Egypt,8093000,202602,08 - Fruit and nuts,4633.0,21430
Exports,Egypt,8061000,202602,08 - Fruit and nuts,5183.0,22882
Exports,Egypt,8043010,202602,08 - Fruit and nuts,1871.0,7584
Exports,Ethiopia,8055090,202602,08 - Fruit and nuts,240.0,5472
Exports,Ethiopia,8109090,202602,08 - Fruit and nuts,4956.0,108539
Exports,Ethiopia,8061000,202602,08 - Fruit and nuts,2715.0,89100
Exports,Ethiopia,8071900,202602,08 - Fruit and nuts,14379.0,239179
