TradeType,CountryOfDestinationName,Tariff,YearMonth,ChapterAndDescription,StatisticalQuantity,CustomsValue
Exports,Namibia,8132000,202203,08 - Fruit and nuts,620.8,30417
Exports,Namibia,8042090,202203,08 - Fruit and nuts,234.1,35570
Exports,Namibia,8043010,202203,08 - Fruit and nuts,2545.01,50281
Exports,Namibia,8072000,202107,08 - Fruit and nuts,3725.23,59633
Exports,Namibia,8084000,202107,08 - Fruit and nuts,90.0,1090
Exports,Namibia,8094000,202107,08 - Fruit and nuts,511.94,24700
Exports,Namibia,8093000,202107,08 - Fruit and nuts,1510.58,88808
Exports,Namibia,8062000,202107,08 - Fruit and nuts,2543.92,103460
Exports,Namibia,8055010,202107,08 - Fruit and nuts,55557.58,243327
Exports,Namibia,8071900,202107,08 - Fruit and nuts,228.69,5430
Exports,Namibia,8052990,202107,08 - Fruit and nuts,4692.08,78387
Exports,Namibia,8054090,202107,08 - Fruit and nuts,15.95,577
Exports,Namibia,8054010,202107,08 - Fruit and nuts,1224.86,15962
Exports,Namibia,8051090,202107,08 - Fruit and nuts,29841.52,182139
Exports,Namibia,8051010,202107,08 - Fruit and nuts,729998.03,3569748
Exports,Namibia,8045090,202107,08 - Fruit and nuts,373.53,36287
Exports,Namibia,8045010,202107,08 - Fruit and nuts,3982.01,79970
Exports,Namibia,8029090,202107,08 - Fruit and nuts,415.49,29045
Exports,Namibia,8044010,202107,08 - Fruit and nuts,24441.67,489648
Exports,Namibia,8044090,202107,08 - Fruit and nuts,142.0,3618
Exports,Namibia,8013200,202107,08 - Fruit and nuts,1024.32,60724
Exports,Namibia,8021100,202107,08 - Fruit and nuts,5.93,370
Exports,Namibia,8021200,202107,08 - Fruit and nuts,1758.0,116411
Exports,Namibia,8029011,202107,08 - Fruit and nuts,120.95,5778
Exports,Namibia,8012200,202107,08 - Fruit and nuts,95.97,4690
Exports,Namibia,8011990,202107,08 - Fruit and nuts,3.5,580
Exports,Namibia,8129020,202107,08 - Fruit and nuts,1397.18,30014
Exports,Namibia,8121000,202107,08 - Fruit and nuts,162.49,12882
Exports,Namibia,8129015,202107,08 - Fruit and nuts,37.2,2634
Exports,Namibia,8119090,202107,08 - Fruit and nuts,5065.27,197913
Exports,Tanzania,8081000,202203,08 - Fruit and nuts,104622.0,2402960
Exports,Namibia,8105000,202107,08 - Fruit and nuts,5958.17,173872
Exports,Namibia,8109090,202107,08 - Fruit and nuts,18501.02,306766
Exports,Namibia,8109010,202107,08 - Fruit and nuts,637.95,10602
Exports,Namibia,8107000,202107,08 - Fruit and nuts,195.78,2466
Exports,Namibia,8104000,202107,08 - Fruit and nuts,955.5,81863
Exports,Namibia,8092900,202107,08 - Fruit and nuts,35.86,5267
Exports,Namibia,8061000,202107,08 - Fruit and nuts,13654.43,377695
Exports,Namibia,8092100,202107,08 - Fruit and nuts,21.85,2901
Exports,Namibia,8091000,202107,08 - Fruit and nuts,140.52,7425
Exports,Namibia,8083000,202107,08 - Fruit and nuts,81881.05,575182
Exports,Namibia,8071100,202107,08 - Fruit and nuts,17.99,194
Exports,Namibia,8059090,202107,08 - Fruit and nuts,3660.47,43235
Exports,Namibia,8055090,202107,08 - Fruit and nuts,13288.44,106398
Exports,Namibia,8059010,202107,08 - Fruit and nuts,40234.07,177696
Exports,Namibia,8052210,202107,08 - Fruit and nuts,22434.54,103686
Exports,Namibia,8052290,202107,08 - Fruit and nuts,1996.61,24567
Exports,Namibia,8052190,202107,08 - Fruit and nuts,5444.35,43998
Exports,Namibia,8052910,202107,08 - Fruit and nuts,7005.88,86469
Exports,Namibia,8052110,202107,08 - Fruit and nuts,60680.16,205959
Exports,Namibia,8121000,202203,08 - Fruit and nuts,28.62,180
Exports,Namibia,8041090,202107,08 - Fruit and nuts,376.86,12654
Exports,Namibia,8134000,202203,08 - Fruit and nuts,2989.37,182383
Exports,Namibia,8039090,202107,08 - Fruit and nuts,36597.14,409228
Exports,Namibia,8109090,202203,08 - Fruit and nuts,9642.37,118506
Exports,Namibia,8039010,202107,08 - Fruit and nuts,63789.73,385127
Exports,Namibia,8132000,202203,08 - Fruit and nuts,56.31,2880
Exports,Namibia,8041010,202107,08 - Fruit and nuts,806.0,33135
Exports,Namibia,8031090,202107,08 - Fruit and nuts,27.43,3597
Exports,Namibia,8031010,202107,08 - Fruit and nuts,67298.24,647015
Exports,Namibia,8026200,202107,08 - Fruit and nuts,165.2,10285
Exports,Namibia,8029012,202107,08 - Fruit and nuts,20.09,3152
Exports,Namibia,8023200,202107,08 - Fruit and nuts,192.89,14360
Exports,Namibia,8025200,202107,08 - Fruit and nuts,98.76,15842
Exports,Namibia,8011110,202107,08 - Fruit and nuts,128.63,5442
Exports,Namibia,8011910,202107,08 - Fruit and nuts,355.02,9796
Exports,Namibia,8011190,202107,08 - Fruit and nuts,1631.67,51828
Exports,Namibia,8022200,202107,08 - Fruit and nuts,9.36,1156
Exports,Botswana,8104000,202203,08 - Fruit and nuts,9.69,450
Exports,Botswana,8093000,202203,08 - Fruit and nuts,38623.0,632616
Exports,Botswana,8102000,202203,08 - Fruit and nuts,536.09,5897
Exports,Botswana,8101000,202203,08 - Fruit and nuts,5624.2,85945
Exports,Botswana,8094000,202203,08 - Fruit and nuts,138700.8,1880282
Exports,Botswana,8011190,202203,08 - Fruit and nuts,1211.05,16128
Exports,Botswana,8011110,202203,08 - Fruit and nuts,65.0,7702
Exports,Lesotho,8051010,202107,08 - Fruit and nuts,100.0,600
Exports,Democratic Republic Of Congo,8055010,202107,08 - Fruit and nuts,6590.0,56766
Exports,Democratic Republic Of Congo,8062000,202107,08 - Fruit and nuts,27.0,1290
Exports,Democratic Republic Of Congo,8083000,202107,08 - Fruit and nuts,9864.0,66968
Exports,Democratic Republic Of Congo,8081000,202107,08 - Fruit and nuts,94128.25,603919
Exports,Democratic Republic Of Congo,8011110,202107,08 - Fruit and nuts,21.9,1316
Exports,Democratic Republic Of Congo,8051010,202107,08 - Fruit and nuts,6032.0,40092
Exports,Democratic Republic Of Congo,8052110,202107,08 - Fruit and nuts,4160.0,32448
Exports,Democratic Republic Of Congo,8059010,202107,08 - Fruit and nuts,1050.0,6000
Exports,Democratic Republic Of Congo,8052910,202107,08 - Fruit and nuts,1081.6,19870
Exports,Angola,8105000,202107,08 - Fruit and nuts,12531.38,153450
Exports,Angola,8081000,202107,08 - Fruit and nuts,378918.99,2277989
Exports,Angola,8055090,202107,08 - Fruit and nuts,3600.0,21600
Exports,Angola,8054010,202107,08 - Fruit and nuts,11025.0,59655
Exports,Angola,8059010,202107,08 - Fruit and nuts,14652.0,54340
Exports,Angola,8031010,202107,08 - Fruit and nuts,1800.0,8000
Exports,Angola,8039010,202107,08 - Fruit and nuts,540.0,4050
Exports,Angola,8055010,202107,08 - Fruit and nuts,21600.42,139750
Exports,Angola,8083000,202107,08 - Fruit and nuts,59960.98,440405
Exports,Angola,8044010,202107,08 - Fruit and nuts,140.0,1200
Exports,Angola,8051010,202107,08 - Fruit and nuts,125752.42,651785
Exports,Angola,8052110,202107,08 - Fruit and nuts,60687.98,544960
Exports,Angola,8052210,202107,08 - Fruit and nuts,28314.83,121500
Exports,Democratic Republic Of Congo,8011110,202107,08 - Fruit and nuts,6.4,562
Exports,Angola,8011110,202107,08 - Fruit and nuts,16.0,1400
Exports,Qatar,8061000,202203,08 - Fruit and nuts,76110.5,1995756
Exports,Qatar,8083000,202203,08 - Fruit and nuts,130431.2,1774870
Exports,Qatar,8081000,202203,08 - Fruit and nuts,35841.1,493315
Exports,Qatar,8055010,202203,08 - Fruit and nuts,178952.0,1758099
Exports,Malaysia,8081000,202203,08 - Fruit and nuts,54759.0,849889
Exports,Malaysia,8094000,202203,08 - Fruit and nuts,25577.14,686168
Exports,Malaysia,8083000,202203,08 - Fruit and nuts,34518.0,487955
Exports,Canada,8105000,202203,08 - Fruit and nuts,31324.0,2594886
Exports,Canada,8055010,202203,08 - Fruit and nuts,261242.08,3355972
Exports,Eswatini,8091000,202203,08 - Fruit and nuts,2.4,499
Exports,Eswatini,8092100,202203,08 - Fruit and nuts,6.0,1134
Exports,Eswatini,8092900,202203,08 - Fruit and nuts,15.43,3252
Exports,Eswatini,8083000,202203,08 - Fruit and nuts,89538.95,581134
Exports,Eswatini,8011190,202203,08 - Fruit and nuts,84.0,5876
Exports,Namibia,8041010,202203,08 - Fruit and nuts,401.0,4958
Exports,Namibia,8031010,202203,08 - Fruit and nuts,94941.0,835165
Exports,Namibia,8039010,202203,08 - Fruit and nuts,129560.25,1509916
Exports,Namibia,8029990,202203,08 - Fruit and nuts,61.0,3084
Exports,Zambia,8043090,202107,08 - Fruit and nuts,1388.23,43873
Exports,Lesotho,8102000,202203,08 - Fruit and nuts,781.46,57935
Exports,Lesotho,8094000,202203,08 - Fruit and nuts,5201.86,56371
Exports,Lesotho,8093000,202203,08 - Fruit and nuts,33042.79,228943
Exports,Lesotho,8101000,202203,08 - Fruit and nuts,230.63,21245
Exports,Mozambique,8109090,202203,08 - Fruit and nuts,254939.77,2999853
Exports,Mozambique,8109010,202203,08 - Fruit and nuts,534.6,13139
Exports,Mozambique,8111090,202203,08 - Fruit and nuts,220.46,29014
Exports,Mozambique,8105000,202203,08 - Fruit and nuts,4931.31,107388
Exports,Mozambique,8029100,202203,08 - Fruit and nuts,110.37,8244
Exports,Mozambique,8025200,202203,08 - Fruit and nuts,20.85,4296
Exports,Mozambique,8041090,202203,08 - Fruit and nuts,50.4,1889
Exports,Namibia,8134000,202107,08 - Fruit and nuts,3.36,890
Exports,Namibia,8094000,202107,08 - Fruit and nuts,139.0,3853
Exports,Namibia,8101000,202107,08 - Fruit and nuts,71.71,1626
Exports,Namibia,8135000,202107,08 - Fruit and nuts,531.68,61746
Exports,Namibia,8093000,202107,08 - Fruit and nuts,7.34,536
Exports,Namibia,8061000,202107,08 - Fruit and nuts,233.89,10071
Exports,Namibia,8059090,202107,08 - Fruit and nuts,113.92,709
Exports,Namibia,8059010,202107,08 - Fruit and nuts,1051.46,5773
Exports,Namibia,8055090,202107,08 - Fruit and nuts,1456.0,7949
Exports,Namibia,8054010,202107,08 - Fruit and nuts,9.29,53
Exports,Namibia,8044090,202107,08 - Fruit and nuts,140.63,2686
Exports,Namibia,8045010,202107,08 - Fruit and nuts,60.72,775
Exports,Namibia,8044010,202107,08 - Fruit and nuts,2191.42,42032
Exports,Namibia,8029090,202107,08 - Fruit and nuts,19.83,200
Exports,Namibia,8031010,202107,08 - Fruit and nuts,6660.0,55129
Exports,Namibia,8039010,202107,08 - Fruit and nuts,14142.13,95034
Exports,Namibia,8043090,202107,08 - Fruit and nuts,152.0,934
Exports,Namibia,8105000,202107,08 - Fruit and nuts,47.91,1585
Exports,Namibia,8109010,202107,08 - Fruit and nuts,20.0,348
Exports,Namibia,8083000,202107,08 - Fruit and nuts,760.8,5733
Exports,Namibia,8081000,202107,08 - Fruit and nuts,13761.92,97161
Exports,Namibia,8072000,202107,08 - Fruit and nuts,202.05,1641
Exports,Namibia,8071100,202107,08 - Fruit and nuts,30.0,654
Exports,Namibia,8051010,202107,08 - Fruit and nuts,46205.93,318493
Exports,Namibia,8052110,202107,08 - Fruit and nuts,6832.55,56473
Exports,Namibia,8052190,202107,08 - Fruit and nuts,2276.18,6500
Exports,Namibia,8052910,202107,08 - Fruit and nuts,2240.0,40630
Exports,Namibia,8055010,202107,08 - Fruit and nuts,2577.9,10419
Exports,Namibia,8051090,202107,08 - Fruit and nuts,3042.0,14065
Exports,Namibia,8042090,202107,08 - Fruit and nuts,0.88,183
Exports,Namibia,8041090,202107,08 - Fruit and nuts,30.81,572
Exports,Namibia,8043010,202107,08 - Fruit and nuts,1651.31,12129
Exports,Democratic Republic Of Congo,8083000,202107,08 - Fruit and nuts,1860.0,19180
Exports,Democratic Republic Of Congo,8081000,202107,08 - Fruit and nuts,12616.0,130996
Exports,Democratic Republic Of Congo,8059010,202107,08 - Fruit and nuts,2505.0,13360
Exports,Botswana,8101000,202203,08 - Fruit and nuts,5755.53,356077
Exports,Botswana,8102000,202203,08 - Fruit and nuts,2065.69,162774
Exports,Botswana,8021200,202203,08 - Fruit and nuts,2217.21,111496
Exports,Botswana,8022200,202203,08 - Fruit and nuts,8.5,1673
Exports,Botswana,8023200,202203,08 - Fruit and nuts,728.78,33178
Exports,Botswana,8093000,202203,08 - Fruit and nuts,38594.73,1123237
Exports,Botswana,8023100,202203,08 - Fruit and nuts,23.0,5414
Exports,Uganda,8083000,202203,08 - Fruit and nuts,12453.0,92700
Exports,Uganda,8094000,202203,08 - Fruit and nuts,4305.0,62159
Exports,Uganda,8093000,202203,08 - Fruit and nuts,2680.0,40990
Exports,Uganda,8081000,202203,08 - Fruit and nuts,22682.0,185214
Exports,Seychelles,8104000,202203,08 - Fruit and nuts,120.0,26722
Exports,Seychelles,8105000,202203,08 - Fruit and nuts,60.0,13700
Exports,Seychelles,8093000,202203,08 - Fruit and nuts,4262.44,215464
Exports,Seychelles,8109010,202203,08 - Fruit and nuts,35.0,1575
Exports,Seychelles,8102000,202203,08 - Fruit and nuts,65.0,2800
Exports,Seychelles,8094000,202203,08 - Fruit and nuts,1370.54,80162
Exports,Seychelles,8101000,202203,08 - Fruit and nuts,40.0,2710
Exports,Seychelles,8083000,202203,08 - Fruit and nuts,9780.09,263650
Exports,Qatar,8044010,202203,08 - Fruit and nuts,7102.0,352004
Exports,Malaysia,8109090,202203,08 - Fruit and nuts,715.0,156231
Exports,Malaysia,8104000,202203,08 - Fruit and nuts,1524.0,313772
Exports,Malaysia,8044010,202203,08 - Fruit and nuts,2837.0,91000
Exports,Japan,8062000,202203,08 - Fruit and nuts,0.5,50
Exports,China,8026200,202203,08 - Fruit and nuts,10.55,2300
Exports,China,8042010,202203,08 - Fruit and nuts,246.0,55708
Exports,China,8062000,202203,08 - Fruit and nuts,4.5,2299
Exports,Germany,8062000,202203,08 - Fruit and nuts,20000.0,636685
Exports,Canada,8062000,202203,08 - Fruit and nuts,61245.0,1888007
Exports,United Arab Emirates,8044010,202203,08 - Fruit and nuts,24007.2,684502
Exports,United Arab Emirates,8055010,202203,08 - Fruit and nuts,410518.0,4370939
Exports,Zimbabwe,8135000,202203,08 - Fruit and nuts,573.02,34750
Exports,Zimbabwe,8094000,202203,08 - Fruit and nuts,11190.0,60300
Exports,Zimbabwe,8093000,202203,08 - Fruit and nuts,9040.0,80400
Exports,Zimbabwe,8083000,202203,08 - Fruit and nuts,9130.0,31020
Exports,Zimbabwe,8061000,202203,08 - Fruit and nuts,19350.0,290610
Exports,Zimbabwe,8081000,202203,08 - Fruit and nuts,118820.0,387160
Exports,Zambia,8072000,202203,08 - Fruit and nuts,2057.0,40545
Exports,Zambia,8061000,202203,08 - Fruit and nuts,40200.72,770532
Exports,Zambia,8059090,202203,08 - Fruit and nuts,4000.0,29820
Exports,Zambia,8081000,202203,08 - Fruit and nuts,79489.14,987914
Exports,Zambia,8062000,202203,08 - Fruit and nuts,1960.24,73829
Exports,Zambia,8071900,202203,08 - Fruit and nuts,2193.0,37615
Exports,Zambia,8071100,202203,08 - Fruit and nuts,2.5,473
Exports,Tanzania,8093000,202203,08 - Fruit and nuts,360.0,3300
Exports,Tanzania,8092900,202203,08 - Fruit and nuts,1515.0,7430
Exports,Tanzania,8105000,202203,08 - Fruit and nuts,3245.0,49900
Exports,Tanzania,8109090,202203,08 - Fruit and nuts,2163.0,36800
Exports,Botswana,8041010,202203,08 - Fruit and nuts,5416.0,51200
Exports,Botswana,8029990,202203,08 - Fruit and nuts,30000.0,68050
Exports,Botswana,8031010,202203,08 - Fruit and nuts,72.0,520
Exports,Botswana,8052190,202203,08 - Fruit and nuts,2800.0,9000
Exports,Botswana,8132000,202107,08 - Fruit and nuts,1206.94,79521
Exports,Botswana,8134000,202107,08 - Fruit and nuts,6148.08,97795
Exports,Botswana,8131000,202107,08 - Fruit and nuts,21.32,1264
Exports,Botswana,8121000,202107,08 - Fruit and nuts,5.08,368
Exports,Botswana,8129090,202107,08 - Fruit and nuts,4.5,269
Exports,Botswana,8107000,202107,08 - Fruit and nuts,6177.0,76214
Exports,Botswana,8109010,202107,08 - Fruit and nuts,139.25,6636
Exports,Botswana,8105000,202107,08 - Fruit and nuts,1364.73,25036
Exports,Botswana,8104000,202107,08 - Fruit and nuts,430.14,31907
Exports,Botswana,8071900,202107,08 - Fruit and nuts,1455.12,26774
Exports,Botswana,8081000,202107,08 - Fruit and nuts,545621.99,4037300
Exports,Botswana,8072000,202107,08 - Fruit and nuts,6622.62,96483
Exports,Botswana,8062000,202107,08 - Fruit and nuts,3055.57,219929
Exports,Botswana,8071100,202107,08 - Fruit and nuts,103.0,3176
Exports,Botswana,8055010,202107,08 - Fruit and nuts,49158.9,310930
Exports,Botswana,8061000,202107,08 - Fruit and nuts,19318.0,522758
Exports,Botswana,8052910,202107,08 - Fruit and nuts,611.2,7539
Exports,Botswana,8054010,202107,08 - Fruit and nuts,2440.0,20720
Exports,Botswana,8052990,202107,08 - Fruit and nuts,13.51,540
Exports,Botswana,8052190,202107,08 - Fruit and nuts,27.0,264
Exports,Botswana,8052210,202107,08 - Fruit and nuts,15.0,394
Exports,Botswana,8052110,202107,08 - Fruit and nuts,11523.0,150213
Exports,Botswana,8051010,202107,08 - Fruit and nuts,639332.5,2413489
Exports,Botswana,8044010,202107,08 - Fruit and nuts,21736.96,326827
Exports,Botswana,8043090,202107,08 - Fruit and nuts,10432.0,65891
Exports,Botswana,8042090,202107,08 - Fruit and nuts,11.59,2032
Exports,Botswana,8043010,202107,08 - Fruit and nuts,25765.31,208020
Exports,Botswana,8031010,202107,08 - Fruit and nuts,63344.89,575792
Exports,Botswana,8029090,202107,08 - Fruit and nuts,351.5,7849
Exports,Botswana,8026200,202107,08 - Fruit and nuts,9.82,891
Exports,Botswana,8012100,202107,08 - Fruit and nuts,1152.47,68339
Exports,Botswana,8012200,202107,08 - Fruit and nuts,6.6,601
Exports,Botswana,8011990,202107,08 - Fruit and nuts,700.0,6350
Exports,Botswana,8011905,202107,08 - Fruit and nuts,150.0,6000
Exports,Botswana,8135000,202107,08 - Fruit and nuts,1302.43,26700
Exports,Botswana,8109090,202107,08 - Fruit and nuts,810.87,25529
Exports,Botswana,8111010,202107,08 - Fruit and nuts,17.28,3368
Exports,Botswana,8091000,202107,08 - Fruit and nuts,460.0,3140
Exports,Botswana,8092100,202107,08 - Fruit and nuts,9.91,1005
Exports,Botswana,8083000,202107,08 - Fruit and nuts,96270.27,854144
Exports,Botswana,8059090,202107,08 - Fruit and nuts,585.0,5245
Exports,Botswana,8059010,202107,08 - Fruit and nuts,3247.0,30101
Exports,Botswana,8055090,202107,08 - Fruit and nuts,50191.0,401383
Exports,Botswana,8051090,202107,08 - Fruit and nuts,138544.85,763816
Exports,Botswana,8045090,202107,08 - Fruit and nuts,151.45,9798
Exports,Botswana,8044090,202107,08 - Fruit and nuts,3581.0,55773
Exports,Botswana,8045010,202107,08 - Fruit and nuts,669.0,20567
Exports,Botswana,8039010,202107,08 - Fruit and nuts,286500.0,2442854
Exports,Botswana,8041010,202107,08 - Fruit and nuts,890.82,14300
Exports,Botswana,8041090,202107,08 - Fruit and nuts,561.56,5967
Exports,Botswana,8031090,202107,08 - Fruit and nuts,30300.0,241776
Exports,Botswana,8023100,202107,08 - Fruit and nuts,16.76,450
Exports,Botswana,8023200,202107,08 - Fruit and nuts,65.87,2986
Exports,Botswana,8021200,202107,08 - Fruit and nuts,287.82,21332
Exports,Botswana,8013200,202107,08 - Fruit and nuts,225.59,44179
Exports,Botswana,8022200,202107,08 - Fruit and nuts,0.35,26
Exports,Namibia,8045090,202107,08 - Fruit and nuts,20.0,875
Exports,Namibia,8043090,202107,08 - Fruit and nuts,2502.0,18267
Exports,Namibia,8061000,202107,08 - Fruit and nuts,1981.31,91617
Exports,Namibia,8051090,202107,08 - Fruit and nuts,35047.0,172719
Exports,Namibia,8059090,202107,08 - Fruit and nuts,875.0,7852
Exports,Namibia,8052910,202107,08 - Fruit and nuts,146.7,976
Exports,Namibia,8054010,202107,08 - Fruit and nuts,15.73,221
Exports,Namibia,8055010,202107,08 - Fruit and nuts,5806.22,53009
Exports,Namibia,8052210,202107,08 - Fruit and nuts,157.25,2210
Exports,Namibia,8109090,202107,08 - Fruit and nuts,482.3,6670
Exports,Namibia,8103000,202107,08 - Fruit and nuts,16.01,225
Exports,Namibia,8102000,202107,08 - Fruit and nuts,55.07,774
Exports,Namibia,8105000,202107,08 - Fruit and nuts,262.84,9967
Exports,Namibia,8107000,202107,08 - Fruit and nuts,67.79,451
Exports,Namibia,8044010,202107,08 - Fruit and nuts,459.23,9130
Exports,Namibia,8051010,202107,08 - Fruit and nuts,4913.17,31238
Exports,Namibia,8043010,202107,08 - Fruit and nuts,458.89,4634
Exports,Namibia,8045010,202107,08 - Fruit and nuts,78.6,4315
Exports,Namibia,8109010,202107,08 - Fruit and nuts,134.9,3917
Exports,Namibia,8094000,202107,08 - Fruit and nuts,74.0,4559
Exports,Namibia,8101000,202107,08 - Fruit and nuts,1216.4,50730
Exports,Namibia,8104000,202107,08 - Fruit and nuts,174.75,2820
Exports,Namibia,8091000,202107,08 - Fruit and nuts,50.0,2655
Exports,Namibia,8093000,202107,08 - Fruit and nuts,225.0,11792
Exports,Namibia,8071100,202107,08 - Fruit and nuts,175.0,5297
Exports,Namibia,8072000,202107,08 - Fruit and nuts,1030.02,11834
Exports,Namibia,8081000,202107,08 - Fruit and nuts,22440.24,179202
Exports,Namibia,8083000,202107,08 - Fruit and nuts,2537.79,29433
Exports,Namibia,8071900,202107,08 - Fruit and nuts,125.78,1740
Exports,Namibia,8055090,202107,08 - Fruit and nuts,6848.0,42758
Exports,Namibia,8044090,202107,08 - Fruit and nuts,2330.0,36595
Exports,Namibia,8039010,202107,08 - Fruit and nuts,1681.49,15150
Exports,Namibia,8031010,202107,08 - Fruit and nuts,20148.0,144405
Exports,Namibia,8011110,202107,08 - Fruit and nuts,25.0,1501
Exports,Namibia,8029090,202107,08 - Fruit and nuts,211.93,1410
Exports,Botswana,8011190,202107,08 - Fruit and nuts,485.66,10790
Exports,Botswana,8051010,202107,08 - Fruit and nuts,121181.12,464634
Exports,Botswana,8062000,202107,08 - Fruit and nuts,8072.48,421638
Exports,Botswana,8134000,202107,08 - Fruit and nuts,605.82,17965
Exports,Botswana,8101000,202107,08 - Fruit and nuts,54.0,4632
Exports,Botswana,8083000,202107,08 - Fruit and nuts,22332.0,171051
Exports,Botswana,8109090,202107,08 - Fruit and nuts,14.0,109
Exports,Botswana,8105000,202107,08 - Fruit and nuts,132.0,1105
Exports,Botswana,8072000,202107,08 - Fruit and nuts,115.0,1890
Exports,Botswana,8055090,202107,08 - Fruit and nuts,4501.0,33512
Exports,Botswana,8059090,202107,08 - Fruit and nuts,60.0,453
Exports,Botswana,8081000,202107,08 - Fruit and nuts,138208.65,887569
Exports,Botswana,8071900,202107,08 - Fruit and nuts,250.0,1500
Exports,Botswana,8131000,202107,08 - Fruit and nuts,41.06,2716
Exports,Botswana,8135000,202107,08 - Fruit and nuts,412.0,17711
Exports,Botswana,8132000,202107,08 - Fruit and nuts,254.26,23654
Exports,Botswana,8107000,202107,08 - Fruit and nuts,1486.0,26300
Exports,Botswana,8094000,202107,08 - Fruit and nuts,21.0,283
Exports,Botswana,8043010,202107,08 - Fruit and nuts,3200.0,28400
Exports,Botswana,8044090,202107,08 - Fruit and nuts,462.0,7980
Exports,Botswana,8055010,202107,08 - Fruit and nuts,5388.87,42398
Exports,Botswana,8031010,202107,08 - Fruit and nuts,7524.0,59923
Exports,Botswana,8051090,202107,08 - Fruit and nuts,4107.0,21502
Exports,Botswana,8043090,202107,08 - Fruit and nuts,1056.0,7271
Exports,Botswana,8045010,202107,08 - Fruit and nuts,5.0,277
Exports,Botswana,8045090,202107,08 - Fruit and nuts,390.57,4367
Exports,Botswana,8054010,202107,08 - Fruit and nuts,850.0,3450
Exports,Botswana,8021200,202107,08 - Fruit and nuts,224.13,15585
Exports,Botswana,8011110,202107,08 - Fruit and nuts,600.0,6000
Exports,Botswana,8039010,202107,08 - Fruit and nuts,25200.0,229000
Exports,Botswana,8013100,202107,08 - Fruit and nuts,272.35,13212
Exports,Botswana,8013200,202107,08 - Fruit and nuts,587.11,22983
Exports,Botswana,8029090,202107,08 - Fruit and nuts,250.23,12139
Exports,Lesotho,8052110,202107,08 - Fruit and nuts,1500.0,1500
Exports,Lesotho,8039010,202107,08 - Fruit and nuts,51.0,420
Exports,Lesotho,8081000,202107,08 - Fruit and nuts,900.0,900
Exports,Lesotho,8052910,202107,08 - Fruit and nuts,2400.0,1600
Exports,Lesotho,8051010,202107,08 - Fruit and nuts,12860.0,16094
Exports,Lesotho,8043010,202107,08 - Fruit and nuts,25.0,175
Exports,Botswana,8106000,202107,08 - Fruit and nuts,10.0,201
Exports,Botswana,8054010,202107,08 - Fruit and nuts,5.0,115
Exports,Botswana,8031010,202107,08 - Fruit and nuts,90.0,789
Exports,Botswana,8051010,202107,08 - Fruit and nuts,30.0,287
Exports,Botswana,8072000,202107,08 - Fruit and nuts,14.0,253
Exports,Botswana,8043010,202107,08 - Fruit and nuts,16.0,148
Exports,Botswana,8055010,202107,08 - Fruit and nuts,30.0,575
Exports,Eswatini,8011110,202203,08 - Fruit and nuts,139.6,9930
Exports,Eswatini,8011910,202203,08 - Fruit and nuts,45.0,1420
Exports,Eswatini,8011190,202203,08 - Fruit and nuts,33.9,1100
Exports,Germany,8055010,202107,08 - Fruit and nuts,203251.36,1428515
Exports,Spain,8055010,202107,08 - Fruit and nuts,50310.09,349099
Exports,Taiwan,8081000,202107,08 - Fruit and nuts,150650.0,2008958
Exports,Taiwan,8051010,202107,08 - Fruit and nuts,103049.63,1031421
Exports,Taiwan,8054010,202107,08 - Fruit and nuts,23700.0,249677
Exports,Singapore,8054010,202107,08 - Fruit and nuts,22380.0,159123
Exports,Singapore,8051010,202107,08 - Fruit and nuts,365819.64,4710763
Exports,Singapore,8083000,202107,08 - Fruit and nuts,45790.0,452278
Exports,Seychelles,8083000,202107,08 - Fruit and nuts,13500.0,192584
Exports,Sweden,8052110,202107,08 - Fruit and nuts,22160.0,296700
Exports,Singapore,8052110,202107,08 - Fruit and nuts,45439.8,832534
Exports,Singapore,8055010,202107,08 - Fruit and nuts,87129.2,1117878
Exports,Seychelles,8081000,202107,08 - Fruit and nuts,9198.0,140003
Exports,Saudi Arabia,8083000,202107,08 - Fruit and nuts,74114.0,837581
Exports,Saudi Arabia,8055010,202107,08 - Fruit and nuts,828228.71,7241114
Exports,Saudi Arabia,8081000,202107,08 - Fruit and nuts,22344.0,325453
Exports,Saudi Arabia,8052110,202107,08 - Fruit and nuts,158965.0,1793286
Exports,Russian Federation,8055010,202107,08 - Fruit and nuts,733242.09,6724262
Exports,Russian Federation,8083000,202107,08 - Fruit and nuts,19440.0,120509
Exports,Russian Federation,8081000,202107,08 - Fruit and nuts,26052.19,413982
Exports,Russian Federation,8051010,202107,08 - Fruit and nuts,1969793.18,17994394
Exports,Russian Federation,8052210,202107,08 - Fruit and nuts,94405.0,1104487
Exports,Réunion,8083000,202107,08 - Fruit and nuts,24140.0,271800
Exports,Uganda,8081000,202107,08 - Fruit and nuts,25246.0,201671
Exports,United States,8051010,202107,08 - Fruit and nuts,176372.0,2492361
Exports,Ukraine,8051010,202107,08 - Fruit and nuts,96437.7,990339
Exports,Ukraine,8055010,202107,08 - Fruit and nuts,107320.6,880629
Exports,Ukraine,8052210,202107,08 - Fruit and nuts,21366.0,160996
Exports,Ukraine,8054010,202107,08 - Fruit and nuts,81815.0,776111
Exports,Ukraine,8052110,202107,08 - Fruit and nuts,43407.9,710515
Exports,Qatar,8081000,202107,08 - Fruit and nuts,99389.79,1579602
