TradeType,CountryOfDestinationName,Tariff,YearMonth,ChapterAndDescription,StatisticalQuantity,CustomsValue
Exports,Lesotho,8055010,202403,08 - Fruit and nuts,7669.8,121403
Exports,Lesotho,8112090,202403,08 - Fruit and nuts,9.29,1081
Exports,Lesotho,8119005,202403,08 - Fruit and nuts,57.6,3099
Exports,Lesotho,8109090,202403,08 - Fruit and nuts,417.9,13881
Exports,Lesotho,8119090,202403,08 - Fruit and nuts,11.55,1078
Exports,Lesotho,8119085,202403,08 - Fruit and nuts,8.46,752
Exports,Lesotho,8134000,202403,08 - Fruit and nuts,681.04,83054
Exports,Lesotho,8133000,202403,08 - Fruit and nuts,0.82,155
Exports,Lesotho,8132000,202403,08 - Fruit and nuts,29.4,5495
Exports,Lesotho,8135000,202403,08 - Fruit and nuts,954.9,182135
Exports,Lesotho,8011210,202403,08 - Fruit and nuts,10.6,762
Exports,Lesotho,8012100,202403,08 - Fruit and nuts,3.78,1257
Exports,Lesotho,8011990,202403,08 - Fruit and nuts,2.14,160
Exports,Lesotho,8012200,202403,08 - Fruit and nuts,10.59,1832
Exports,Lesotho,8029912,202403,08 - Fruit and nuts,4.36,1571
Exports,Lesotho,8013200,202403,08 - Fruit and nuts,35.73,6899
Exports,Lesotho,8031010,202403,08 - Fruit and nuts,5585.5,51163
Exports,Lesotho,8031090,202403,08 - Fruit and nuts,33680.0,39027
Exports,Lesotho,8029990,202403,08 - Fruit and nuts,224.5,9927
Exports,Lesotho,8042090,202403,08 - Fruit and nuts,185.0,4400
Exports,Lesotho,8052110,202403,08 - Fruit and nuts,2367.7,75700
Exports,Lesotho,8043010,202403,08 - Fruit and nuts,8393.4,114558
Exports,Lesotho,8043090,202403,08 - Fruit and nuts,13.0,994
Exports,Lesotho,8054010,202403,08 - Fruit and nuts,650.0,14906
Exports,Lesotho,8051090,202403,08 - Fruit and nuts,1555.0,5130
Exports,Lesotho,8052910,202403,08 - Fruit and nuts,7.0,40
Exports,Lesotho,8061000,202403,08 - Fruit and nuts,56976.9,509469
Exports,Lesotho,8103000,202403,08 - Fruit and nuts,15.6,3181
Exports,Lesotho,8072000,202403,08 - Fruit and nuts,555.38,19347
Exports,Lesotho,8071900,202403,08 - Fruit and nuts,4044.8,47385
Exports,Lesotho,8071100,202403,08 - Fruit and nuts,55919.36,290693
Exports,Lesotho,8109010,202403,08 - Fruit and nuts,40.8,1832
Exports,Lesotho,8105000,202403,08 - Fruit and nuts,789.5,69992
Exports,Lesotho,8106000,202403,08 - Fruit and nuts,10.0,120
Exports,Lesotho,8104000,202403,08 - Fruit and nuts,200.4,48576
Exports,Lesotho,8121000,202403,08 - Fruit and nuts,1.0,317
Exports,Lesotho,8129015,202403,08 - Fruit and nuts,6.98,561
Exports,Lesotho,8131000,202403,08 - Fruit and nuts,13.76,2595
Exports,Namibia,8043010,202403,08 - Fruit and nuts,15.0,1022
Exports,Angola,8112010,202403,08 - Fruit and nuts,26.5,2400
Exports,Angola,8119085,202403,08 - Fruit and nuts,21.0,1773
Exports,Angola,8111010,202403,08 - Fruit and nuts,10.0,925
Exports,Namibia,8013200,202403,08 - Fruit and nuts,3.0,291
Exports,Angola,8041090,202403,08 - Fruit and nuts,1.0,31
Exports,Angola,8029990,202403,08 - Fruit and nuts,4.0,356
Exports,Botswana,8013200,202403,08 - Fruit and nuts,766.93,95950
Exports,Botswana,8023100,202403,08 - Fruit and nuts,576.19,10515
Exports,Botswana,8021200,202403,08 - Fruit and nuts,365.89,27012
Exports,Botswana,8022100,202403,08 - Fruit and nuts,11.71,961
Exports,Botswana,8031090,202403,08 - Fruit and nuts,255.3,3603
Exports,Botswana,8023200,202403,08 - Fruit and nuts,40.0,7806
Exports,Botswana,8024200,202403,08 - Fruit and nuts,35.0,4278
Exports,Botswana,8031010,202403,08 - Fruit and nuts,81820.0,920848
Exports,Botswana,8025100,202403,08 - Fruit and nuts,251.05,10382
Exports,Namibia,8011990,202403,08 - Fruit and nuts,567.91,9177
Exports,Namibia,8011910,202403,08 - Fruit and nuts,100.0,1680
Exports,Namibia,8045090,202403,08 - Fruit and nuts,1246.79,41977
Exports,Namibia,8051010,202403,08 - Fruit and nuts,59124.68,745051
Exports,Namibia,8059010,202403,08 - Fruit and nuts,10.5,459
Exports,Namibia,8059090,202403,08 - Fruit and nuts,2768.52,89569
Exports,Namibia,8091000,202403,08 - Fruit and nuts,20.0,16
Exports,Namibia,8084000,202403,08 - Fruit and nuts,22.0,344
Exports,Namibia,8081000,202403,08 - Fruit and nuts,131281.21,1352765
Exports,Namibia,8083000,202403,08 - Fruit and nuts,15306.42,192844
Exports,Namibia,8104000,202403,08 - Fruit and nuts,1641.2,247175
Exports,Namibia,8105000,202403,08 - Fruit and nuts,4178.6,169989
Exports,Namibia,8109010,202403,08 - Fruit and nuts,1618.92,66933
Exports,Namibia,8135000,202403,08 - Fruit and nuts,4607.14,293823
Exports,Namibia,8011110,202403,08 - Fruit and nuts,3.75,128
Exports,Namibia,8011190,202403,08 - Fruit and nuts,77.57,5102
Exports,Namibia,8011905,202403,08 - Fruit and nuts,125.0,1365
Exports,Namibia,8041090,202403,08 - Fruit and nuts,690.3,10300
Exports,Namibia,8041010,202403,08 - Fruit and nuts,571.44,49343
Exports,Namibia,8043010,202403,08 - Fruit and nuts,22735.8,266885
Exports,Namibia,8044010,202403,08 - Fruit and nuts,26316.62,586483
Exports,Namibia,8045010,202403,08 - Fruit and nuts,28940.7,666278
Exports,Namibia,8051090,202403,08 - Fruit and nuts,2986.5,33206
Exports,Namibia,8052110,202403,08 - Fruit and nuts,17320.0,137718
Exports,Namibia,8052910,202403,08 - Fruit and nuts,1207.12,46140
Exports,Namibia,8042010,202403,08 - Fruit and nuts,241.0,4646
Exports,Namibia,8062000,202403,08 - Fruit and nuts,60000.0,120000
Exports,Namibia,8055010,202403,08 - Fruit and nuts,43139.45,381740
Exports,Namibia,8054010,202403,08 - Fruit and nuts,7835.0,157401
Exports,Namibia,8061000,202403,08 - Fruit and nuts,46263.02,1552513
Exports,Namibia,8071100,202403,08 - Fruit and nuts,1000.0,23488
Exports,Namibia,8094000,202403,08 - Fruit and nuts,4829.99,105366
Exports,Namibia,8072000,202403,08 - Fruit and nuts,3284.52,83882
Exports,Namibia,8071900,202403,08 - Fruit and nuts,3878.15,99114
Exports,Namibia,8102000,202403,08 - Fruit and nuts,701.0,154632
Exports,Namibia,8101000,202403,08 - Fruit and nuts,622.61,46159
Exports,Namibia,8093000,202403,08 - Fruit and nuts,5312.03,196620
Exports,Namibia,8103000,202403,08 - Fruit and nuts,30.0,3780
Exports,Namibia,8134000,202403,08 - Fruit and nuts,53.52,7582
Exports,Namibia,8109090,202403,08 - Fruit and nuts,4250.34,115722
Exports,Botswana,8041090,202403,08 - Fruit and nuts,296.76,12991
Exports,Botswana,8039010,202403,08 - Fruit and nuts,335100.0,3849500
Exports,Botswana,8045010,202403,08 - Fruit and nuts,153971.0,1987120
Exports,Botswana,8041010,202403,08 - Fruit and nuts,7063.52,134094
Exports,Botswana,8045090,202403,08 - Fruit and nuts,418.85,12986
Exports,Botswana,8051090,202403,08 - Fruit and nuts,9686.89,139317
Exports,Botswana,8059090,202403,08 - Fruit and nuts,400.66,3777
Exports,Botswana,8083000,202403,08 - Fruit and nuts,113132.0,1118581
Exports,Botswana,8059010,202403,08 - Fruit and nuts,13305.5,83894
Exports,Botswana,8084000,202403,08 - Fruit and nuts,20.0,140
Exports,Botswana,8111010,202403,08 - Fruit and nuts,14.82,4134
Exports,Botswana,8109090,202403,08 - Fruit and nuts,954.4,30705
Exports,Botswana,8112090,202403,08 - Fruit and nuts,440.0,31673
Exports,Botswana,8119090,202403,08 - Fruit and nuts,700.0,43317
Exports,Botswana,8111090,202403,08 - Fruit and nuts,150.0,11804
Exports,Botswana,8109010,202403,08 - Fruit and nuts,443.56,7186
Exports,Botswana,8135000,202403,08 - Fruit and nuts,2287.61,207407
Exports,Botswana,8011910,202403,08 - Fruit and nuts,11.34,718
Exports,Botswana,8013100,202403,08 - Fruit and nuts,600.73,56491
Exports,Botswana,8012200,202403,08 - Fruit and nuts,180.0,7800
Exports,Botswana,8011990,202403,08 - Fruit and nuts,18.18,1674
Exports,Botswana,8025200,202403,08 - Fruit and nuts,70.0,23246
Exports,Botswana,8043010,202403,08 - Fruit and nuts,11917.0,212717
Exports,Botswana,8042090,202403,08 - Fruit and nuts,3.47,897
Exports,Botswana,8026200,202403,08 - Fruit and nuts,28.76,5457
Exports,Botswana,8029990,202403,08 - Fruit and nuts,101.88,9996
Exports,Botswana,8042010,202403,08 - Fruit and nuts,81.0,2363
Exports,Botswana,8044010,202403,08 - Fruit and nuts,12855.0,180602
Exports,Botswana,8051010,202403,08 - Fruit and nuts,194266.0,1360893
Exports,Botswana,8052110,202403,08 - Fruit and nuts,174.3,2404
Exports,Botswana,8055010,202403,08 - Fruit and nuts,7719.0,74739
Exports,Botswana,8061000,202403,08 - Fruit and nuts,103283.22,2798296
Exports,Botswana,8054010,202403,08 - Fruit and nuts,560.0,9212
Exports,Botswana,8052990,202403,08 - Fruit and nuts,100.0,500
Exports,Botswana,8052210,202403,08 - Fruit and nuts,210.0,8250
Exports,Botswana,8062000,202403,08 - Fruit and nuts,5069.64,198149
Exports,Botswana,8071100,202403,08 - Fruit and nuts,280.0,8953
Exports,Botswana,8071900,202403,08 - Fruit and nuts,1381.0,32075
Exports,Botswana,8104000,202403,08 - Fruit and nuts,49.37,4200
Exports,Botswana,8081000,202403,08 - Fruit and nuts,664865.28,5278026
Exports,Botswana,8072000,202403,08 - Fruit and nuts,1276.0,38051
Exports,Botswana,8121000,202403,08 - Fruit and nuts,8.0,575
Exports,Botswana,8105000,202403,08 - Fruit and nuts,738.53,17678
Exports,Botswana,8119085,202403,08 - Fruit and nuts,330.0,23755
Exports,Botswana,8131000,202403,08 - Fruit and nuts,42.21,3285
Exports,Botswana,8133000,202403,08 - Fruit and nuts,57.9,4048
Exports,Botswana,8134000,202403,08 - Fruit and nuts,1491.93,101911
Exports,Botswana,8132000,202403,08 - Fruit and nuts,1897.01,102810
Exports,Unclassified,8055090,202403,08 - Fruit and nuts,1200.0,4400
Exports,Unclassified,8083000,202403,08 - Fruit and nuts,7875.0,34650
Exports,Unclassified,8061000,202403,08 - Fruit and nuts,3600.0,39600
Exports,Unclassified,8081000,202403,08 - Fruit and nuts,5040.0,23800
Exports,Unclassified,8105000,202403,08 - Fruit and nuts,1080.0,10800
Exports,Eswatini,8021200,202403,08 - Fruit and nuts,130.45,15334
Exports,Eswatini,8011990,202403,08 - Fruit and nuts,8.3,1127
Exports,Eswatini,8013100,202403,08 - Fruit and nuts,5.82,2233
Exports,Eswatini,8012100,202403,08 - Fruit and nuts,5.04,1676
Exports,Eswatini,8026200,202403,08 - Fruit and nuts,5.04,1576
Exports,Eswatini,8029911,202403,08 - Fruit and nuts,10.0,930
Exports,Eswatini,8025200,202403,08 - Fruit and nuts,38.2,5482
Exports,Eswatini,8025100,202403,08 - Fruit and nuts,2.66,1223
Exports,Eswatini,8013200,202403,08 - Fruit and nuts,73.98,10714
Exports,Eswatini,8043010,202403,08 - Fruit and nuts,6003.87,91376
Exports,Eswatini,8031010,202403,08 - Fruit and nuts,332.83,13902
Exports,Eswatini,8039010,202403,08 - Fruit and nuts,1262.7,28569
Exports,Eswatini,8081000,202403,08 - Fruit and nuts,500.0,2500
Exports,Eswatini,8029990,202403,08 - Fruit and nuts,20.0,1050
Exports,Eswatini,8043090,202403,08 - Fruit and nuts,1893.5,24448
Exports,Eswatini,8044010,202403,08 - Fruit and nuts,2450.86,97549
Exports,Eswatini,8044090,202403,08 - Fruit and nuts,98.37,5811
Exports,Eswatini,8045010,202403,08 - Fruit and nuts,3397.0,38636
Exports,Eswatini,8052910,202403,08 - Fruit and nuts,30400.0,112000
Exports,Eswatini,8071900,202403,08 - Fruit and nuts,2272.07,34921
Exports,Eswatini,8054010,202403,08 - Fruit and nuts,8698.5,37052
Exports,Eswatini,8062000,202403,08 - Fruit and nuts,2181.72,109699
Exports,Eswatini,8055010,202403,08 - Fruit and nuts,11437.9,115053
Exports,Eswatini,8072000,202403,08 - Fruit and nuts,991.6,34736
Exports,Eswatini,8081000,202403,08 - Fruit and nuts,406143.42,2921862
Exports,Eswatini,8103000,202403,08 - Fruit and nuts,18.69,4026
Exports,Eswatini,8105000,202403,08 - Fruit and nuts,721.52,42565
Exports,Eswatini,8119085,202403,08 - Fruit and nuts,90.0,1460
Exports,Eswatini,8119090,202403,08 - Fruit and nuts,90.94,6617
Exports,Unclassified,8083000,202403,08 - Fruit and nuts,10464.0,26400
Exports,Unclassified,8094000,202403,08 - Fruit and nuts,1800.0,23400
Exports,Unclassified,8081000,202403,08 - Fruit and nuts,36288.0,260400
Exports,Democratic Republic Of Congo,8051010,202403,08 - Fruit and nuts,13071.0,106000
Exports,Democratic Republic Of Congo,8081000,202403,08 - Fruit and nuts,38329.0,297920
Exports,Democratic Republic Of Congo,8061000,202403,08 - Fruit and nuts,1500.0,34500
Exports,Democratic Republic Of Congo,8083000,202403,08 - Fruit and nuts,5428.0,52200
Exports,Congo,8061000,202403,08 - Fruit and nuts,3200.0,96000
Exports,Namibia,8011110,202403,08 - Fruit and nuts,50.0,4047
Exports,Namibia,8031010,202403,08 - Fruit and nuts,57965.17,414552
Exports,Namibia,8025200,202403,08 - Fruit and nuts,90.81,12112
Exports,Namibia,8039010,202403,08 - Fruit and nuts,137988.99,1492743
Exports,Namibia,8041090,202403,08 - Fruit and nuts,100.64,13423
Exports,Namibia,8039090,202403,08 - Fruit and nuts,584.0,1500
Exports,Namibia,8013200,202403,08 - Fruit and nuts,650.62,48434
Exports,Namibia,8011190,202403,08 - Fruit and nuts,108.58,6247
Exports,Namibia,8011210,202403,08 - Fruit and nuts,125.0,1250
Exports,Namibia,8041010,202403,08 - Fruit and nuts,400.0,9800
Exports,Namibia,8042010,202403,08 - Fruit and nuts,302.4,27828
Exports,Lesotho,8031010,202403,08 - Fruit and nuts,2150.0,5057
Exports,Namibia,8052110,202403,08 - Fruit and nuts,4558.4,222684
Exports,Namibia,8051090,202403,08 - Fruit and nuts,1000.0,13560
Exports,Lesotho,8026200,202403,08 - Fruit and nuts,2552.0,35187
Exports,Namibia,8051010,202403,08 - Fruit and nuts,39229.34,425976
Exports,Lesotho,8023200,202403,08 - Fruit and nuts,1.0,240
Exports,Namibia,8071100,202403,08 - Fruit and nuts,496.0,6406
Exports,Lesotho,8039090,202403,08 - Fruit and nuts,50.0,400
Exports,Namibia,8061000,202403,08 - Fruit and nuts,8358.15,145979
Exports,Lesotho,8045010,202403,08 - Fruit and nuts,313.0,3398
Exports,Lesotho,8045090,202403,08 - Fruit and nuts,15.0,78
Exports,Namibia,8071900,202403,08 - Fruit and nuts,9348.6,192241
Exports,Namibia,8081000,202403,08 - Fruit and nuts,66739.47,463937
Exports,Namibia,8072000,202403,08 - Fruit and nuts,555.65,16384
Exports,Namibia,8101000,202403,08 - Fruit and nuts,36.16,2142
Exports,Namibia,8107000,202403,08 - Fruit and nuts,4.8,510
Exports,Namibia,8103000,202403,08 - Fruit and nuts,36.0,4320
Exports,Namibia,8102000,202403,08 - Fruit and nuts,189.75,30872
Exports,Namibia,8104000,202403,08 - Fruit and nuts,542.35,105765
Exports,Namibia,8109010,202403,08 - Fruit and nuts,236.0,10035
Exports,Congo,8055010,202403,08 - Fruit and nuts,1020.0,7200
Exports,Congo,8083000,202403,08 - Fruit and nuts,2150.0,40000
Exports,Congo,8081000,202403,08 - Fruit and nuts,12000.0,113120
Exports,Namibia,8105000,202403,08 - Fruit and nuts,66.0,2515
Exports,Namibia,8029990,202403,08 - Fruit and nuts,333.62,17024
Exports,Namibia,8029200,202403,08 - Fruit and nuts,53.42,7125
Exports,Namibia,8029912,202403,08 - Fruit and nuts,55.56,7410
Exports,Namibia,8026200,202403,08 - Fruit and nuts,21.37,2850
Exports,Namibia,8022200,202403,08 - Fruit and nuts,27.07,3610
Exports,Namibia,8023200,202403,08 - Fruit and nuts,65.25,8203
Exports,Namibia,8029100,202403,08 - Fruit and nuts,48.61,6484
Exports,Namibia,8025100,202403,08 - Fruit and nuts,15.67,2090
Exports,Namibia,8021200,202403,08 - Fruit and nuts,177.63,23439
Exports,Namibia,8043010,202403,08 - Fruit and nuts,12653.5,144090
Exports,Namibia,8044010,202403,08 - Fruit and nuts,15129.15,323361
Exports,Namibia,8045010,202403,08 - Fruit and nuts,13503.0,191339
Exports,Namibia,8054010,202403,08 - Fruit and nuts,1191.17,23571
Exports,Namibia,8059010,202403,08 - Fruit and nuts,741.0,7581
Exports,Namibia,8055010,202403,08 - Fruit and nuts,11911.95,124047
Exports,Namibia,8055090,202403,08 - Fruit and nuts,1200.0,4800
Exports,Namibia,8045090,202403,08 - Fruit and nuts,2420.0,17365
Exports,Namibia,8044090,202403,08 - Fruit and nuts,4.0,30
Exports,Namibia,8062000,202403,08 - Fruit and nuts,682.62,63446
Exports,Namibia,8059090,202403,08 - Fruit and nuts,1420.0,22950
Exports,Namibia,8092100,202403,08 - Fruit and nuts,30.0,5586
Exports,Namibia,8093000,202403,08 - Fruit and nuts,1584.3,19789
Exports,Namibia,8083000,202403,08 - Fruit and nuts,6996.84,62036
Exports,Namibia,8094000,202403,08 - Fruit and nuts,3327.36,41602
Exports,Namibia,8134000,202403,08 - Fruit and nuts,56.0,2633
Exports,Namibia,8135000,202403,08 - Fruit and nuts,4948.9,502633
Exports,Lesotho,8039010,202403,08 - Fruit and nuts,18042.3,144366
Exports,Lesotho,8052110,202403,08 - Fruit and nuts,315.0,935
Exports,Lesotho,8051090,202403,08 - Fruit and nuts,100.0,1000
Exports,Lesotho,8051010,202403,08 - Fruit and nuts,814.0,9358
Exports,Lesotho,8081000,202403,08 - Fruit and nuts,18743.0,181889
Exports,Lesotho,8083000,202403,08 - Fruit and nuts,5828.0,46156
Exports,Lesotho,8071100,202403,08 - Fruit and nuts,2732.0,15955
Exports,Lesotho,8071900,202403,08 - Fruit and nuts,109.8,1986
Exports,Lesotho,8109090,202403,08 - Fruit and nuts,624.0,7170
Exports,Lesotho,8011990,202403,08 - Fruit and nuts,13.0,1051
Exports,Lesotho,8011190,202403,08 - Fruit and nuts,88.0,4753
Exports,Lesotho,8041090,202403,08 - Fruit and nuts,24.0,1082
Exports,Lesotho,8042010,202403,08 - Fruit and nuts,0.96,108
Exports,Lesotho,8041010,202403,08 - Fruit and nuts,40.0,307
Exports,Lesotho,8043010,202403,08 - Fruit and nuts,1648.0,10135
Exports,Lesotho,8044010,202403,08 - Fruit and nuts,549.5,8588
Exports,Lesotho,8061000,202403,08 - Fruit and nuts,1838.5,19844
Exports,Lesotho,8055010,202403,08 - Fruit and nuts,328.8,4598
Exports,Lesotho,8062000,202403,08 - Fruit and nuts,3630.0,60399
Exports,Lesotho,8092900,202403,08 - Fruit and nuts,160.0,540
Exports,Lesotho,8093000,202403,08 - Fruit and nuts,580.0,2465
Exports,Lesotho,8094000,202403,08 - Fruit and nuts,906.3,4858
Exports,Lesotho,8101000,202403,08 - Fruit and nuts,37.0,2544
Exports,Lesotho,8105000,202403,08 - Fruit and nuts,33.0,2381
Exports,Zambia,8109090,202403,08 - Fruit and nuts,25.0,1000
Exports,Zambia,8061000,202403,08 - Fruit and nuts,18000.0,537600
Exports,Zambia,8094000,202403,08 - Fruit and nuts,200.0,7400
Exports,Zambia,8055010,202403,08 - Fruit and nuts,2560.0,24000
Exports,Zambia,8011210,202403,08 - Fruit and nuts,90.0,360
Exports,Zambia,8051010,202403,08 - Fruit and nuts,5840.0,65800
Exports,Zambia,8052910,202403,08 - Fruit and nuts,1000.0,19000
Exports,Zambia,8059010,202403,08 - Fruit and nuts,20.0,600
Exports,Zambia,8054010,202403,08 - Fruit and nuts,480.0,6600
Exports,Zambia,8083000,202403,08 - Fruit and nuts,1260.0,21600
Exports,Zambia,8081000,202403,08 - Fruit and nuts,6720.0,97440
Exports,Zimbabwe,8081000,202403,08 - Fruit and nuts,150768.0,431440
Exports,Zimbabwe,8083000,202403,08 - Fruit and nuts,20800.0,64960
Exports,Zimbabwe,8094000,202403,08 - Fruit and nuts,36000.0,122400
Exports,Zimbabwe,8093000,202403,08 - Fruit and nuts,12000.0,42000
Exports,Zimbabwe,8061000,202403,08 - Fruit and nuts,121800.0,496800
Exports,Namibia,8134000,202403,08 - Fruit and nuts,11.76,3871
Exports,Angola,8011110,202403,08 - Fruit and nuts,12.0,1059
Exports,Angola,8055010,202403,08 - Fruit and nuts,48227.27,383700
Exports,Angola,8051010,202403,08 - Fruit and nuts,38772.8,227600
Exports,Angola,8093000,202403,08 - Fruit and nuts,2061.6,32307
Exports,Angola,8084000,202403,08 - Fruit and nuts,280.0,3542
Exports,Angola,8083000,202403,08 - Fruit and nuts,173166.28,1298112
Exports,Angola,8134000,202403,08 - Fruit and nuts,37.0,5988
Exports,Angola,8104000,202403,08 - Fruit and nuts,387.0,75778
Exports,Angola,8094000,202403,08 - Fruit and nuts,13061.56,134811
Exports,Angola,8101000,202403,08 - Fruit and nuts,216.0,31549
Exports,Angola,8012200,202403,08 - Fruit and nuts,62.0,15804
Exports,Angola,8042010,202403,08 - Fruit and nuts,9.6,845
Exports,Angola,8041010,202403,08 - Fruit and nuts,250.0,21398
Exports,Angola,8054010,202403,08 - Fruit and nuts,450.0,8624
Exports,Angola,8081000,202403,08 - Fruit and nuts,959028.05,5854591
Exports,Angola,8061000,202403,08 - Fruit and nuts,64381.44,792061
Exports,Angola,8105000,202403,08 - Fruit and nuts,6770.0,56140
Exports,Angola,8102000,202403,08 - Fruit and nuts,288.0,50412
Exports,Angola,8091000,202403,08 - Fruit and nuts,5498.33,35625
Exports,Angola,8131000,202403,08 - Fruit and nuts,37.0,6973
Exports,Angola,8109090,202403,08 - Fruit and nuts,450.0,7200
Exports,Democratic Republic Of Congo,8081000,202403,08 - Fruit and nuts,102494.0,343093
Exports,Democratic Republic Of Congo,8061000,202403,08 - Fruit and nuts,1620.0,4860
Exports,Democratic Republic Of Congo,8083000,202403,08 - Fruit and nuts,1125.0,3375
Exports,Namibia,8011110,202403,08 - Fruit and nuts,127.2,3162
Exports,Namibia,8011190,202403,08 - Fruit and nuts,203.97,12585
Exports,Namibia,8022200,202403,08 - Fruit and nuts,24.32,3531
Exports,Namibia,8025200,202403,08 - Fruit and nuts,375.92,48185
Exports,Namibia,8023200,202403,08 - Fruit and nuts,303.55,29577
Exports,Namibia,8026200,202403,08 - Fruit and nuts,63.26,9838
Exports,Namibia,8039010,202403,08 - Fruit and nuts,25724.05,285573
Exports,Namibia,8031010,202403,08 - Fruit and nuts,59448.47,640936
Exports,Namibia,8031090,202403,08 - Fruit and nuts,2295.92,7199
Exports,Namibia,8041010,202403,08 - Fruit and nuts,1626.06,72560
Exports,Namibia,8041090,202403,08 - Fruit and nuts,871.29,51120
Exports,Namibia,8052110,202403,08 - Fruit and nuts,700.0,2000
Exports,Namibia,8051090,202403,08 - Fruit and nuts,2104.58,42839
Exports,Namibia,8052210,202403,08 - Fruit and nuts,18100.0,44900
Exports,Namibia,8052190,202403,08 - Fruit and nuts,4800.0,17600
Exports,Namibia,8059090,202403,08 - Fruit and nuts,91.26,6113
Exports,Namibia,8055090,202403,08 - Fruit and nuts,839.2,59531
Exports,Namibia,8059010,202403,08 - Fruit and nuts,1788.0,12466
Exports,Namibia,8071100,202403,08 - Fruit and nuts,780.3,40370
Exports,Namibia,8061000,202403,08 - Fruit and nuts,93653.49,1018481
Exports,Namibia,8092100,202403,08 - Fruit and nuts,28.12,4263
Exports,Namibia,8092900,202403,08 - Fruit and nuts,38.96,1896
Exports,Namibia,8104000,202403,08 - Fruit and nuts,193.36,16847
Exports,Namibia,8109010,202403,08 - Fruit and nuts,214.44,11681
Exports,Namibia,8107000,202403,08 - Fruit and nuts,68.15,1575
Exports,Namibia,8105000,202403,08 - Fruit and nuts,3214.78,130698
Exports,Namibia,8112090,202403,08 - Fruit and nuts,262.63,23923
Exports,Namibia,8119090,202403,08 - Fruit and nuts,816.28,73118
Exports,Namibia,8129015,202403,08 - Fruit and nuts,24.8,2297
Exports,Namibia,8011990,202403,08 - Fruit and nuts,2.5,322
Exports,Namibia,8012200,202403,08 - Fruit and nuts,222.68,38726
Exports,Namibia,8013200,202403,08 - Fruit and nuts,1740.81,237965
Exports,Namibia,8021200,202403,08 - Fruit and nuts,689.15,87017
Exports,Namibia,8029911,202403,08 - Fruit and nuts,149.47,29241
Exports,Namibia,8029200,202403,08 - Fruit and nuts,3.0,2058
Exports,Namibia,8029990,202403,08 - Fruit and nuts,743.87,98682
Exports,Namibia,8029912,202403,08 - Fruit and nuts,67.4,15410
Exports,Namibia,8044090,202403,08 - Fruit and nuts,1880.09,34097
Exports,Namibia,8044010,202403,08 - Fruit and nuts,11865.02,437757
Exports,Namibia,8052910,202403,08 - Fruit and nuts,125.88,5290
Exports,Namibia,8051010,202403,08 - Fruit and nuts,51012.6,546200
Exports,Namibia,8045010,202403,08 - Fruit and nuts,8193.5,149382
Exports,Namibia,8045090,202403,08 - Fruit and nuts,4689.63,272601
Exports,Namibia,8054090,202403,08 - Fruit and nuts,1535.35,11739
Exports,Namibia,8055010,202403,08 - Fruit and nuts,29599.73,301393
Exports,Namibia,8054010,202403,08 - Fruit and nuts,1180.63,24002
Exports,Namibia,8062000,202403,08 - Fruit and nuts,2937.25,145799
Exports,Namibia,8071900,202403,08 - Fruit and nuts,1793.3,28732
Exports,Namibia,8081000,202403,08 - Fruit and nuts,789930.08,6008032
Exports,Namibia,8084000,202403,08 - Fruit and nuts,40.0,500
Exports,Namibia,8083000,202403,08 - Fruit and nuts,114494.55,892332
Exports,Namibia,8072000,202403,08 - Fruit and nuts,240.14,18028
Exports,Namibia,8094000,202403,08 - Fruit and nuts,157190.13,869060
Exports,Namibia,8093000,202403,08 - Fruit and nuts,15543.0,260514
Exports,Namibia,8091000,202403,08 - Fruit and nuts,5301.98,38501
Exports,Namibia,8102000,202403,08 - Fruit and nuts,1191.1,100559
Exports,Namibia,8101000,202403,08 - Fruit and nuts,1558.59,131282
Exports,Namibia,8109090,202403,08 - Fruit and nuts,11879.2,360510
Exports,Namibia,8111090,202403,08 - Fruit and nuts,638.41,59647
Exports,Namibia,8135000,202403,08 - Fruit and nuts,28170.78,1894467
Exports,Eswatini,8129090,202403,08 - Fruit and nuts,26.41,2030
Exports,Eswatini,8129015,202403,08 - Fruit and nuts,7.52,608
Exports,Eswatini,8023100,202403,08 - Fruit and nuts,2.4,756
Exports,Eswatini,8023200,202403,08 - Fruit and nuts,130.52,9578
Exports,Eswatini,8011905,202403,08 - Fruit and nuts,178.0,4991
Exports,Eswatini,8011210,202403,08 - Fruit and nuts,27.0,1438
Exports,Eswatini,8011110,202403,08 - Fruit and nuts,261.7,17991
Exports,Eswatini,8011190,202403,08 - Fruit and nuts,326.46,21576
Exports,Eswatini,8022200,202403,08 - Fruit and nuts,10.0,570
Exports,Eswatini,8041090,202403,08 - Fruit and nuts,2119.01,13191
Exports,Eswatini,8041010,202403,08 - Fruit and nuts,475.22,23530
Exports,Eswatini,8042090,202403,08 - Fruit and nuts,41.41,3298
Exports,Eswatini,8042010,202403,08 - Fruit and nuts,61.1,10760
Exports,Eswatini,8052210,202403,08 - Fruit and nuts,70500.0,165600
Exports,Eswatini,8052110,202403,08 - Fruit and nuts,9577.0,119403
Exports,Eswatini,8051090,202403,08 - Fruit and nuts,18317.35,26717
Exports,Eswatini,8051010,202403,08 - Fruit and nuts,97255.92,395529
Exports,Eswatini,8045090,202403,08 - Fruit and nuts,1709.84,27841
Exports,Eswatini,8055090,202403,08 - Fruit and nuts,338.31,14912
