TradeType,CountryOfDestinationName,Tariff,YearMonth,ChapterAndDescription,StatisticalQuantity,CustomsValue
Exports,Lesotho,8031090,201901,08 - Fruit and nuts,1750.0,8050
Exports,Spain,8094000,201901,08 - Fruit and nuts,802319.8,12240549
Exports,Lesotho,8045090,201901,08 - Fruit and nuts,744.0,2325
Exports,Lesotho,8044090,201901,08 - Fruit and nuts,55.0,30
Exports,Lesotho,8051010,201901,08 - Fruit and nuts,12.0,40
Exports,Ethiopia,8094000,201901,08 - Fruit and nuts,3600.0,85332
Exports,Ethiopia,8061000,201901,08 - Fruit and nuts,13240.0,355255
Exports,Lesotho,8045010,201901,08 - Fruit and nuts,5152.0,13240
Exports,Lesotho,8061000,201901,08 - Fruit and nuts,7106.0,25442
Exports,Lesotho,8071100,201901,08 - Fruit and nuts,4907.0,18540
Exports,Lesotho,8081000,201901,08 - Fruit and nuts,62035.5,188511
Exports,Ethiopia,8062000,201901,08 - Fruit and nuts,54000.0,1092370
Exports,Lesotho,8083000,201901,08 - Fruit and nuts,13440.0,61108
Exports,Lesotho,8093000,201901,08 - Fruit and nuts,2657.0,8355
Exports,Lesotho,8109090,201901,08 - Fruit and nuts,66.0,100
Exports,United Kingdom,8134000,201901,08 - Fruit and nuts,129330.56,12142111
Exports,United Kingdom,8091000,201901,08 - Fruit and nuts,72282.97,1621517
Exports,United Kingdom,8083000,201901,08 - Fruit and nuts,436116.0,5497272
Exports,United Kingdom,8133000,201901,08 - Fruit and nuts,14444.52,1437651
Exports,Finland,8061000,201901,08 - Fruit and nuts,592270.0,9793034
Exports,Lesotho,8011190,201901,08 - Fruit and nuts,22.0,1446
Exports,Lesotho,8041010,201901,08 - Fruit and nuts,5100.0,45875
Exports,Lesotho,8039090,201901,08 - Fruit and nuts,1800.0,5300
Exports,Lesotho,8041090,201901,08 - Fruit and nuts,6525.0,51670
Exports,Lesotho,8043010,201901,08 - Fruit and nuts,205.0,895
Exports,Lesotho,8043090,201901,08 - Fruit and nuts,106.0,815
Exports,Lesotho,8059010,201901,08 - Fruit and nuts,18.0,230
Exports,Lesotho,8055010,201901,08 - Fruit and nuts,626.0,1730
Exports,Lesotho,8054010,201901,08 - Fruit and nuts,81.0,505
Exports,Lesotho,8072000,201901,08 - Fruit and nuts,90.0,150
Exports,Ethiopia,8081000,201901,08 - Fruit and nuts,2156.0,34129
Exports,Lesotho,8071900,201901,08 - Fruit and nuts,59.0,60
Exports,Lesotho,8062000,201901,08 - Fruit and nuts,2.36,104
Exports,Lesotho,8092100,201901,08 - Fruit and nuts,180.0,1200
Exports,France,8061000,201901,08 - Fruit and nuts,384832.39,10571215
Exports,France,8062000,201901,08 - Fruit and nuts,77110.0,3086580
Exports,Lesotho,8094000,201901,08 - Fruit and nuts,3744.0,16170
Exports,Lesotho,8109010,201901,08 - Fruit and nuts,45.2,760
Exports,Lesotho,8101000,201901,08 - Fruit and nuts,122.0,135
Exports,Lesotho,8105000,201901,08 - Fruit and nuts,10.0,100
Exports,Lesotho,8134000,201901,08 - Fruit and nuts,120.0,2724
Exports,Lesotho,8092900,201901,08 - Fruit and nuts,3717.9,5612
Exports,Lesotho,8011905,201901,08 - Fruit and nuts,54.0,1211
Exports,Lesotho,8013200,201901,08 - Fruit and nuts,469.7,17664
Exports,Lesotho,8011990,201901,08 - Fruit and nuts,33.48,1704
Exports,Lesotho,8012100,201901,08 - Fruit and nuts,35.33,1043
Exports,Lesotho,8071900,201901,08 - Fruit and nuts,5699.31,54985
Exports,Lesotho,8072000,201901,08 - Fruit and nuts,4492.36,64641
Exports,Lesotho,8023100,201901,08 - Fruit and nuts,58.18,1782
Exports,Gabon,8083000,201901,08 - Fruit and nuts,14868.72,209878
Exports,United Kingdom,8061000,201901,08 - Fruit and nuts,23577282.32,535618508
Exports,United Kingdom,8093000,201901,08 - Fruit and nuts,1527043.74,35275822
Exports,United Kingdom,8119090,201901,08 - Fruit and nuts,19679.0,827405
Exports,United Kingdom,8094000,201901,08 - Fruit and nuts,2359138.53,36178055
Exports,United Kingdom,8109010,201901,08 - Fruit and nuts,245482.7,5726877
Exports,Ghana,8132000,201901,08 - Fruit and nuts,5.34,357
Exports,Ghana,8094000,201901,08 - Fruit and nuts,2223.6,36739
Exports,Georgia,8083000,201901,08 - Fruit and nuts,24897.0,328264
Exports,Ghana,8062000,201901,08 - Fruit and nuts,171.26,5762
Exports,Ghana,8061000,201901,08 - Fruit and nuts,84620.14,1614274
Exports,Ghana,8081000,201901,08 - Fruit and nuts,274397.35,3290989
Exports,Guinea-Bissau,8061000,201901,08 - Fruit and nuts,1200.0,37747
Exports,Hong Kong,8093000,201901,08 - Fruit and nuts,73709.0,2682111
Exports,Hong Kong,8083000,201901,08 - Fruit and nuts,22500.0,180000
Exports,Hong Kong,8094000,201901,08 - Fruit and nuts,70893.0,2093286
Exports,Indonesia,8061000,201901,08 - Fruit and nuts,110688.0,2792544
Exports,Indonesia,8083000,201901,08 - Fruit and nuts,73460.0,1165283
Exports,Ireland,8061000,201901,08 - Fruit and nuts,447986.5,10736249
Exports,Ireland,8094000,201901,08 - Fruit and nuts,21450.0,400656
Exports,Gambia,8081000,201901,08 - Fruit and nuts,23169.0,300509
Exports,Guinea,8083000,201901,08 - Fruit and nuts,2250.0,10709
Exports,Guinea,8081000,201901,08 - Fruit and nuts,19418.0,145402
Exports,India,8094000,201901,08 - Fruit and nuts,260061.0,5527237
Exports,Greece,8083000,201901,08 - Fruit and nuts,25346.0,319834
Exports,Greece,8094000,201901,08 - Fruit and nuts,18795.0,328020
Exports,Hong Kong,8061000,201901,08 - Fruit and nuts,2526969.0,68932698
Exports,Iraq,8083000,201901,08 - Fruit and nuts,98140.0,1081998
Exports,Italy,8094000,201901,08 - Fruit and nuts,40568.0,692445
Exports,Italy,8083000,201901,08 - Fruit and nuts,1275134.0,11326258
Exports,Italy,8061000,201901,08 - Fruit and nuts,107104.0,2374622
Exports,Indonesia,8081000,201901,08 - Fruit and nuts,93577.39,1596549
Exports,Jordan,8061000,201901,08 - Fruit and nuts,16848.0,599040
Exports,Israel,8061000,201901,08 - Fruit and nuts,1794898.6,53886590
Exports,Kenya,8081000,201901,08 - Fruit and nuts,546514.44,7090357
Exports,Kenya,8061000,201901,08 - Fruit and nuts,40813.0,1129236
Exports,India,8083000,201901,08 - Fruit and nuts,267691.0,3502937
Exports,Italy,8131000,201901,08 - Fruit and nuts,114.96,4789
Exports,Namibia,8041090,201901,08 - Fruit and nuts,99.96,431
Exports,Namibia,8043090,201901,08 - Fruit and nuts,122.0,7937
Exports,Namibia,8043010,201901,08 - Fruit and nuts,6348.4,60181
Exports,Namibia,8129090,201901,08 - Fruit and nuts,2692.85,66417
Exports,Namibia,8119090,201901,08 - Fruit and nuts,979.68,23877
Exports,Namibia,8039090,201901,08 - Fruit and nuts,40.0,3017
Exports,Namibia,8041010,201901,08 - Fruit and nuts,1080.0,11056
Exports,Namibia,8121000,201901,08 - Fruit and nuts,269.68,5059
Exports,Namibia,8135000,201901,08 - Fruit and nuts,1752.57,31091
Exports,Namibia,8132000,201901,08 - Fruit and nuts,240.0,6616
Exports,Kuwait,8061000,201901,08 - Fruit and nuts,139183.0,3114783
Exports,Kuwait,8083000,201901,08 - Fruit and nuts,145809.0,1350208
Exports,Sri Lanka,8061000,201901,08 - Fruit and nuts,129911.2,3193260
Exports,Lithuania,8061000,201901,08 - Fruit and nuts,97754.0,2748344
Exports,Madagascar,8081000,201901,08 - Fruit and nuts,11242.0,166258
Exports,Madagascar,8061000,201901,08 - Fruit and nuts,7290.0,217849
Exports,Madagascar,8062000,201901,08 - Fruit and nuts,217.2,6795
Exports,Kuwait,8094000,201901,08 - Fruit and nuts,24000.0,586530
Exports,Sri Lanka,8081000,201901,08 - Fruit and nuts,47339.7,716528
Exports,Mali,8081000,201901,08 - Fruit and nuts,18060.0,232297
Exports,Mauritius,8041010,201901,08 - Fruit and nuts,20.4,4046
Exports,Mauritius,8021100,201901,08 - Fruit and nuts,48.0,15570
Exports,Mauritius,8061000,201901,08 - Fruit and nuts,263230.86,6276293
Exports,Mauritius,8083000,201901,08 - Fruit and nuts,88302.0,818985
Exports,Mauritius,8134000,201901,08 - Fruit and nuts,300.0,22011
Exports,Mauritius,8062000,201901,08 - Fruit and nuts,1839.0,77758
Exports,Mauritius,8135000,201901,08 - Fruit and nuts,225.0,17347
Exports,Mali,8061000,201901,08 - Fruit and nuts,1200.0,37747
Exports,Myanmar,8061000,201901,08 - Fruit and nuts,33471.0,613063
Exports,Mauritius,8081000,201901,08 - Fruit and nuts,108973.3,1266736
Exports,Mauritius,8091000,201901,08 - Fruit and nuts,1054.0,24356
Exports,Mauritius,8093000,201901,08 - Fruit and nuts,59934.85,1542506
Exports,Mauritius,8094000,201901,08 - Fruit and nuts,79076.65,1845689
Exports,Eswatini,8013200,201901,08 - Fruit and nuts,49.61,5861
Exports,Eswatini,8071900,201901,08 - Fruit and nuts,11774.44,68663
Exports,Eswatini,8021200,201901,08 - Fruit and nuts,124.48,7949
Exports,Maldives,8061000,201901,08 - Fruit and nuts,18261.85,553406
Exports,Eswatini,8072000,201901,08 - Fruit and nuts,7698.31,80196
Exports,Eswatini,8081000,201901,08 - Fruit and nuts,365103.06,2131742
Exports,Malaysia,8045010,201901,08 - Fruit and nuts,23549.0,266664
Exports,Malaysia,8081000,201901,08 - Fruit and nuts,931282.48,12675990
Exports,Malaysia,8091000,201901,08 - Fruit and nuts,7600.0,266385
Exports,Malaysia,8094000,201901,08 - Fruit and nuts,206178.4,4668246
Exports,Malaysia,8093000,201901,08 - Fruit and nuts,15245.0,268886
Exports,Malaysia,8083000,201901,08 - Fruit and nuts,198862.69,2577160
Exports,Maldives,8081000,201901,08 - Fruit and nuts,69834.65,765653
Exports,Maldives,8083000,201901,08 - Fruit and nuts,9944.0,111600
Exports,Malaysia,8061000,201901,08 - Fruit and nuts,1736594.62,48809336
Exports,United Kingdom,8083000,201901,08 - Fruit and nuts,23400.0,191504
Exports,United Kingdom,8061000,201901,08 - Fruit and nuts,78936.6,1644971
Exports,United Kingdom,8094000,201901,08 - Fruit and nuts,91053.4,1373291
Exports,Sri Lanka,8061000,201901,08 - Fruit and nuts,47448.0,1510987
Exports,Seychelles,8061000,201901,08 - Fruit and nuts,8902.0,277038
Exports,Seychelles,8083000,201901,08 - Fruit and nuts,6750.0,114545
Exports,Nigeria,8081000,201901,08 - Fruit and nuts,1346660.34,17417742
Exports,Nigeria,8061000,201901,08 - Fruit and nuts,387742.47,10635883
Exports,Nigeria,8135000,201901,08 - Fruit and nuts,43.04,1681
Exports,Nigeria,8083000,201901,08 - Fruit and nuts,174558.22,1896253
Exports,Nigeria,8093000,201901,08 - Fruit and nuts,964.88,31550
Exports,Nigeria,8094000,201901,08 - Fruit and nuts,48772.45,1057457
Exports,Netherlands,8045010,201901,08 - Fruit and nuts,86474.55,494486
Exports,Netherlands,8109010,201901,08 - Fruit and nuts,757741.86,20720146
Exports,Netherlands,8062000,201901,08 - Fruit and nuts,24600.0,416464
Exports,Netherlands,8119010,201901,08 - Fruit and nuts,14700.0,412183
Exports,Netherlands,8119005,201901,08 - Fruit and nuts,58800.0,1742245
Exports,Netherlands,8119090,201901,08 - Fruit and nuts,23000.0,633660
Exports,Netherlands,8039090,201901,08 - Fruit and nuts,250.0,33760
Exports,Netherlands,8061000,201901,08 - Fruit and nuts,37873626.42,786670550
Exports,Netherlands,8043090,201901,08 - Fruit and nuts,480.0,61787
Exports,Netherlands,8133000,201901,08 - Fruit and nuts,350.0,36169
Exports,Netherlands,8134000,201901,08 - Fruit and nuts,500.0,44224
Exports,Netherlands,8093000,201901,08 - Fruit and nuts,934679.59,22609672
Exports,Netherlands,8083000,201901,08 - Fruit and nuts,1736917.5,18565801
Exports,Netherlands,8091000,201901,08 - Fruit and nuts,25476.7,619135
Exports,Netherlands,8094000,201901,08 - Fruit and nuts,4641944.01,97812839
Exports,Oman,8061000,201901,08 - Fruit and nuts,58733.0,1127222
Exports,Oman,8093000,201901,08 - Fruit and nuts,7757.03,217325
Exports,Oman,8083000,201901,08 - Fruit and nuts,177956.0,1818804
Exports,Oman,8094000,201901,08 - Fruit and nuts,82698.97,1564853
Exports,Norway,8061000,201901,08 - Fruit and nuts,1763848.67,38822480
Exports,Portugal,8083000,201901,08 - Fruit and nuts,73596.0,708861
Exports,Qatar,8061000,201901,08 - Fruit and nuts,109211.7,3182524
Exports,Réunion,8083000,201901,08 - Fruit and nuts,24980.0,251113
Exports,Romania,8083000,201901,08 - Fruit and nuts,22500.0,200796
Exports,Oman,8045010,201901,08 - Fruit and nuts,160187.0,2703603
Exports,Oman,8081000,201901,08 - Fruit and nuts,22968.0,442241
Exports,Russian Federation,8119090,201901,08 - Fruit and nuts,25110.0,784946
Exports,Russian Federation,8061000,201901,08 - Fruit and nuts,1547263.0,40333968
Exports,Saudi Arabia,8061000,201901,08 - Fruit and nuts,687937.0,18189144
Exports,Saudi Arabia,8091000,201901,08 - Fruit and nuts,19760.0,395219
Exports,Seychelles,8093000,201901,08 - Fruit and nuts,2255.0,67144
Exports,Qatar,8083000,201901,08 - Fruit and nuts,75100.0,911814
Exports,Qatar,8093000,201901,08 - Fruit and nuts,19221.0,426638
Exports,Qatar,8094000,201901,08 - Fruit and nuts,64109.6,1319848
Exports,Russian Federation,8029000,201901,08 - Fruit and nuts,19432.25,3489344
Exports,Russian Federation,8045010,201901,08 - Fruit and nuts,406977.5,6934106
Exports,Sweden,8061000,201901,08 - Fruit and nuts,94984.0,1838086
Exports,Sweden,8062000,201901,08 - Fruit and nuts,15624.0,1004852
Exports,Saudi Arabia,8093000,201901,08 - Fruit and nuts,34679.0,670762
Exports,Saudi Arabia,8083000,201901,08 - Fruit and nuts,528937.0,6294294
Exports,Saudi Arabia,8094000,201901,08 - Fruit and nuts,308199.0,5796953
Exports,Seychelles,8061000,201901,08 - Fruit and nuts,3600.0,150192
Exports,Sudan,8081000,201901,08 - Fruit and nuts,22818.6,184145
Exports,"Saint Helena, Ascension an Tristan da Cunha",8043010,201901,08 - Fruit and nuts,33.37,600
Exports,"Saint Helena, Ascension an Tristan da Cunha",8091000,201901,08 - Fruit and nuts,344.58,11700
Exports,"Saint Helena, Ascension an Tristan da Cunha",8054090,201901,08 - Fruit and nuts,267.07,4800
Exports,"Saint Helena, Ascension an Tristan da Cunha",8054010,201901,08 - Fruit and nuts,130.63,1900
Exports,"Saint Helena, Ascension an Tristan da Cunha",8081000,201901,08 - Fruit and nuts,1581.29,28520
Exports,"Saint Helena, Ascension an Tristan da Cunha",8061000,201901,08 - Fruit and nuts,2153.18,40500
Exports,Singapore,8083000,201901,08 - Fruit and nuts,127315.0,1785044
Exports,Singapore,8045010,201901,08 - Fruit and nuts,9979.68,170350
Exports,Singapore,8094000,201901,08 - Fruit and nuts,20091.5,688611
Exports,Singapore,8081000,201901,08 - Fruit and nuts,352271.2,5033400
Exports,Singapore,8061000,201901,08 - Fruit and nuts,808389.3,25069641
Exports,Tanzania,8112090,201901,08 - Fruit and nuts,90.0,2880
Exports,Zambia,8011190,201901,08 - Fruit and nuts,109.81,7827
Exports,Eswatini,8041090,201901,08 - Fruit and nuts,12.0,433
Exports,Zambia,8013200,201901,08 - Fruit and nuts,16.74,4966
Exports,Mozambique,8121000,201901,08 - Fruit and nuts,3.0,158
Exports,Mozambique,8055010,201901,08 - Fruit and nuts,14.0,656
Exports,Mozambique,8129090,201901,08 - Fruit and nuts,1.0,56
Exports,Eswatini,8013200,201901,08 - Fruit and nuts,121.21,5749
Exports,Zambia,8105000,201901,08 - Fruit and nuts,135.0,2420
Exports,Eswatini,8025200,201901,08 - Fruit and nuts,59.3,2000
Exports,Eswatini,8039010,201901,08 - Fruit and nuts,17.5,150
Exports,Eswatini,8043010,201901,08 - Fruit and nuts,2862.0,34291
Exports,Eswatini,8011910,201901,08 - Fruit and nuts,27.0,684
Exports,Eswatini,8055010,201901,08 - Fruit and nuts,1694.8,46004
Exports,Eswatini,8061000,201901,08 - Fruit and nuts,7384.0,278052
Exports,Eswatini,8062000,201901,08 - Fruit and nuts,1124.08,43718
Exports,Eswatini,8081000,201901,08 - Fruit and nuts,48996.0,813817
Exports,Eswatini,8093000,201901,08 - Fruit and nuts,8864.75,190581
Exports,Eswatini,8083000,201901,08 - Fruit and nuts,10632.0,154329
Exports,Eswatini,8109090,201901,08 - Fruit and nuts,596.0,18979
Exports,Eswatini,8132000,201901,08 - Fruit and nuts,5.42,487
Exports,Eswatini,8135000,201901,08 - Fruit and nuts,158.99,11331
Exports,Zambia,8011990,201901,08 - Fruit and nuts,29.26,860
Exports,Eswatini,8011110,201901,08 - Fruit and nuts,190.5,10217
Exports,Eswatini,8011190,201901,08 - Fruit and nuts,21.27,717
Exports,Eswatini,8021200,201901,08 - Fruit and nuts,182.24,6717
Exports,Eswatini,8029000,201901,08 - Fruit and nuts,28.57,2370
Exports,Eswatini,8045090,201901,08 - Fruit and nuts,4.0,1120
Exports,Eswatini,8051010,201901,08 - Fruit and nuts,8813.0,22145
Exports,Eswatini,8045010,201901,08 - Fruit and nuts,2060.0,1616
Exports,Eswatini,8071100,201901,08 - Fruit and nuts,35416.0,227664
Exports,Eswatini,8072000,201901,08 - Fruit and nuts,752.0,22676
Exports,Eswatini,8071900,201901,08 - Fruit and nuts,1728.0,26438
Exports,Eswatini,8094000,201901,08 - Fruit and nuts,5924.25,115858
Exports,Eswatini,8109010,201901,08 - Fruit and nuts,78.0,2847
Exports,Eswatini,8105000,201901,08 - Fruit and nuts,485.6,24490
Exports,Eswatini,8101000,201901,08 - Fruit and nuts,83.25,8093
Exports,Eswatini,8134000,201901,08 - Fruit and nuts,24.56,3481
Exports,Botswana,8043010,201901,08 - Fruit and nuts,47.29,698
Exports,Botswana,8042010,201901,08 - Fruit and nuts,3350.0,30810
Exports,Botswana,8043090,201901,08 - Fruit and nuts,1.0,70
Exports,Botswana,8041010,201901,08 - Fruit and nuts,3271.0,53230
Exports,Botswana,8055090,201901,08 - Fruit and nuts,3.44,14
Exports,Botswana,8059090,201901,08 - Fruit and nuts,1.41,25
Exports,Botswana,8055010,201901,08 - Fruit and nuts,5.43,364
Exports,Botswana,8072000,201901,08 - Fruit and nuts,205.18,295
Exports,Botswana,8081000,201901,08 - Fruit and nuts,124.66,1754
Exports,Botswana,8132000,201901,08 - Fruit and nuts,3.0,276
Exports,Botswana,8083000,201901,08 - Fruit and nuts,204.95,957
Exports,Botswana,8101000,201901,08 - Fruit and nuts,17.0,505
Exports,Botswana,8102000,201901,08 - Fruit and nuts,2.0,140
Exports,Zambia,8011110,201901,08 - Fruit and nuts,51.68,2977
Exports,Zambia,8013200,201901,08 - Fruit and nuts,5.2,983
Exports,Botswana,8031010,201901,08 - Fruit and nuts,18.92,175
Exports,Botswana,8011190,201901,08 - Fruit and nuts,6.0,638
Exports,Botswana,8039090,201901,08 - Fruit and nuts,72026.66,504364
Exports,Botswana,8031090,201901,08 - Fruit and nuts,168000.0,1176000
Exports,Botswana,8044010,201901,08 - Fruit and nuts,10.02,91
Exports,Botswana,8045010,201901,08 - Fruit and nuts,2.57,47
Exports,Botswana,8071900,201901,08 - Fruit and nuts,5.71,104
Exports,Botswana,8071100,201901,08 - Fruit and nuts,15.0,1960
Exports,Botswana,8061000,201901,08 - Fruit and nuts,9660.33,100321
Exports,Botswana,8109090,201901,08 - Fruit and nuts,462.0,7998
Exports,Botswana,8093000,201901,08 - Fruit and nuts,25.4,377
Exports,Botswana,8094000,201901,08 - Fruit and nuts,11.53,209
Exports,Botswana,8129015,201901,08 - Fruit and nuts,1.0,51
Exports,Democratic Republic Of Congo,8011905,201901,08 - Fruit and nuts,100.0,900
Exports,Democratic Republic Of Congo,8051010,201901,08 - Fruit and nuts,10512.0,113530
Exports,Democratic Republic Of Congo,8011220,201901,08 - Fruit and nuts,100.0,900
Exports,Democratic Republic Of Congo,8061000,201901,08 - Fruit and nuts,2136.0,70719
Exports,Democratic Republic Of Congo,8071100,201901,08 - Fruit and nuts,254.0,2349
Exports,Democratic Republic Of Congo,8071900,201901,08 - Fruit and nuts,229.0,3837
Exports,Democratic Republic Of Congo,8083000,201901,08 - Fruit and nuts,2250.0,30600
Exports,Democratic Republic Of Congo,8094000,201901,08 - Fruit and nuts,327.5,8299
Exports,Democratic Republic Of Congo,8044010,201901,08 - Fruit and nuts,24.0,720
Exports,Democratic Republic Of Congo,8054010,201901,08 - Fruit and nuts,150.0,3000
Exports,Democratic Republic Of Congo,8045090,201901,08 - Fruit and nuts,100.0,1500
Exports,Democratic Republic Of Congo,8043010,201901,08 - Fruit and nuts,144.0,1260
Exports,Democratic Republic Of Congo,8045010,201901,08 - Fruit and nuts,120.0,1800
Exports,Democratic Republic Of Congo,8055010,201901,08 - Fruit and nuts,2465.0,27129
Exports,Democratic Republic Of Congo,8109010,201901,08 - Fruit and nuts,72.0,2910
Exports,Democratic Republic Of Congo,8093000,201901,08 - Fruit and nuts,414.0,9618
Exports,Democratic Republic Of Congo,8081000,201901,08 - Fruit and nuts,20837.5,293722
Exports,Democratic Republic Of Congo,8072000,201901,08 - Fruit and nuts,204.0,2840
Exports,Democratic Republic Of Congo,8105000,201901,08 - Fruit and nuts,137.5,5500
Exports,Tanzania,8081000,201901,08 - Fruit and nuts,6000.0,32600
Exports,Tanzania,8061000,201901,08 - Fruit and nuts,4000.0,12100
Exports,Unclassified,8039010,201901,08 - Fruit and nuts,33450.0,113200
Exports,Unclassified,8031010,201901,08 - Fruit and nuts,1913.76,28256
Exports,Unclassified,8031090,201901,08 - Fruit and nuts,5000.0,25000
Exports,Unclassified,8039090,201901,08 - Fruit and nuts,10620.0,55480
Exports,Unclassified,8041010,201901,08 - Fruit and nuts,6800.0,98950
Exports,Unclassified,8043010,201901,08 - Fruit and nuts,3.69,15
Exports,Unclassified,8045090,201901,08 - Fruit and nuts,21330.0,160560
Exports,Unclassified,8044010,201901,08 - Fruit and nuts,6.39,26
Exports,Unclassified,8061000,201901,08 - Fruit and nuts,73623.0,472212
Exports,Unclassified,8054010,201901,08 - Fruit and nuts,4150.0,51000
Exports,Unclassified,8055090,201901,08 - Fruit and nuts,3.44,14
Exports,Unclassified,8045010,201901,08 - Fruit and nuts,3350.0,27500
Exports,Unclassified,8081000,201901,08 - Fruit and nuts,17.95,31
Exports,Canada,8062000,201901,08 - Fruit and nuts,20415.0,659413
Exports,Belgium,8062000,201901,08 - Fruit and nuts,20000.0,565568
Exports,Zambia,8011190,201901,08 - Fruit and nuts,169.14,21036
Exports,Zambia,8011905,201901,08 - Fruit and nuts,510.0,5765
Exports,Zambia,8011990,201901,08 - Fruit and nuts,145.35,8626
Exports,Zambia,8023100,201901,08 - Fruit and nuts,75.0,13210
Exports,Zambia,8039010,201901,08 - Fruit and nuts,80.0,1764
Exports,Zambia,8031010,201901,08 - Fruit and nuts,121.0,2007
Exports,Zambia,8025200,201901,08 - Fruit and nuts,30.41,3327
Exports,Zambia,8026200,201901,08 - Fruit and nuts,37.29,3250
Exports,Germany,8062000,201901,08 - Fruit and nuts,48000.0,1550420
Exports,Zambia,8026100,201901,08 - Fruit and nuts,92.4,17402
Exports,United Kingdom,8134000,201901,08 - Fruit and nuts,47.6,5244
Exports,Zambia,8029000,201901,08 - Fruit and nuts,571.38,52979
Exports,Zambia,8041010,201901,08 - Fruit and nuts,250.0,13259
Exports,Zambia,8043010,201901,08 - Fruit and nuts,7253.34,54685
Exports,Zambia,8044010,201901,08 - Fruit and nuts,1885.22,25650
Exports,Zambia,8043090,201901,08 - Fruit and nuts,100.0,6500
Exports,Zambia,8045090,201901,08 - Fruit and nuts,107.3,12256
Exports,Zambia,8052910,201901,08 - Fruit and nuts,2183.0,49567
Exports,Zambia,8054010,201901,08 - Fruit and nuts,6620.0,98049
Exports,Zambia,8071900,201901,08 - Fruit and nuts,5295.63,93533
Exports,Zambia,8071100,201901,08 - Fruit and nuts,3736.0,22930
Exports,Zambia,8055010,201901,08 - Fruit and nuts,5722.3,103880
Exports,Zambia,8055090,201901,08 - Fruit and nuts,1000.43,14242
Exports,Zambia,8081000,201901,08 - Fruit and nuts,98472.76,1334228
Exports,Zambia,8083000,201901,08 - Fruit and nuts,875016427.13,222573
Exports,Japan,8026200,201901,08 - Fruit and nuts,14662.62,3837044
Exports,Zambia,8072000,201901,08 - Fruit and nuts,3862.48,87410
Exports,Zambia,8091000,201901,08 - Fruit and nuts,1066.2,20687
Exports,Kenya,8021200,201901,08 - Fruit and nuts,274.4,3522
Exports,Zambia,8133000,201901,08 - Fruit and nuts,15.0,1368
Exports,Zambia,8134000,201901,08 - Fruit and nuts,872.38,81538
Exports,Zambia,8135000,201901,08 - Fruit and nuts,1295.01,64809
Exports,Kenya,8109090,201901,08 - Fruit and nuts,313.23,4021
Exports,Kenya,8134000,201901,08 - Fruit and nuts,542.99,6970
Exports,Zambia,8013100,201901,08 - Fruit and nuts,5.0,1052
Exports,Zambia,8012200,201901,08 - Fruit and nuts,50.0,11474
Exports,Zambia,8021200,201901,08 - Fruit and nuts,280.79,40790
Exports,Zambia,8013200,201901,08 - Fruit and nuts,437.13,62369
Exports,Zambia,8039090,201901,08 - Fruit and nuts,42.38,2727
Exports,Zambia,8025100,201901,08 - Fruit and nuts,10.0,2129
Exports,Zambia,8045010,201901,08 - Fruit and nuts,589.0,9060
Exports,Zambia,8041090,201901,08 - Fruit and nuts,787.45,55547
Exports,Zambia,8051010,201901,08 - Fruit and nuts,55236.06,881038
Exports,Zambia,8059010,201901,08 - Fruit and nuts,2044.0,14460
Exports,Zambia,8059090,201901,08 - Fruit and nuts,1123.68,12600
Exports,Zambia,8061000,201901,08 - Fruit and nuts,22388.25,530596
Exports,Zambia,8052110,201901,08 - Fruit and nuts,1150.5,4715
Exports,Zambia,8062000,201901,08 - Fruit and nuts,2606.18,80202
Exports,Zambia,8092100,201901,08 - Fruit and nuts,12.68,976
Exports,Zambia,8092900,201901,08 - Fruit and nuts,1952.11,58046
Exports,Zambia,8119090,201901,08 - Fruit and nuts,10.3,347
Exports,Zambia,8094000,201901,08 - Fruit and nuts,6642.62,116408
Exports,Zambia,8093000,201901,08 - Fruit and nuts,12110.02,239044
Exports,Nigeria,8062000,201901,08 - Fruit and nuts,20000.0,385361
Exports,Zambia,8132000,201901,08 - Fruit and nuts,172.98,11080
Exports,Netherlands,8109010,201901,08 - Fruit and nuts,23616.0,420737
Exports,Netherlands,8062000,201901,08 - Fruit and nuts,20000.0,665401
Exports,United States,8026200,201901,08 - Fruit and nuts,140800.0,33820223
Exports,United States,8026100,201901,08 - Fruit and nuts,16329.6,4977670
Exports,United States,8062000,201901,08 - Fruit and nuts,101748.36,3190450
Exports,Viet Nam,8026200,201901,08 - Fruit and nuts,12637.8,3329240
Exports,Eswatini,8045010,201901,08 - Fruit and nuts,3420.0,8500
Exports,Eswatini,8109010,201901,08 - Fruit and nuts,3015.0,9350
Exports,Eswatini,8039010,201901,08 - Fruit and nuts,21220.0,32490
Exports,Eswatini,8072000,201901,08 - Fruit and nuts,5675.0,6120
Exports,Eswatini,8093000,201901,08 - Fruit and nuts,290.0,2485
Exports,Eswatini,8081000,201901,08 - Fruit and nuts,500.0,7680
Exports,Zimbabwe,8083000,201901,08 - Fruit and nuts,3250.0,19550
Exports,Zimbabwe,8094000,201901,08 - Fruit and nuts,4600.0,22500
Exports,Zimbabwe,8081000,201901,08 - Fruit and nuts,8800.0,32000
Exports,Egypt,8061000,201901,08 - Fruit and nuts,2800.0,18000
Exports,Egypt,8091000,201901,08 - Fruit and nuts,2800.0,16800
Exports,Egypt,8094000,201901,08 - Fruit and nuts,12800.0,112885
Exports,Egypt,8093000,201901,08 - Fruit and nuts,2430.0,20770
